AE4_low_normal_status,AE4_low_pump_status,I,I_reduction_percent,Q_005_1,Q_005_s,Q_1_1,Q_1_s,R_AE4,R_AE4_reduction_percent,R_coupled,R_coupled_reduction_percent,R_pump_AE4,R_pump_AE4_reduction_percent,R_pump_WT,R_pump_WT_reduction_percent,WT_normal_status,WT_pump_status,calcium_uM,complete_factorial_comparison,pump_scale,root_id,routing_family
BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,1.0,0.0,0.937536085494715,0.937536085494715,0.8423894529923357,0.8423894529923357,1.112948508750198,-11.294850875019801,1.112948508750198,-11.294850875019801,1.0,0.0,1.0,0.0,BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,0.1,True,1.0,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20
BASELINE_HASH_VALID_REUSE,COMPLETE,1.3400712193926658,-34.00712193926658,0.937536085494715,0.8228172534172727,0.8423894529923357,0.5516967655766943,1.491430265242127,-49.143026524212694,0.9767658539580018,2.323414604199825,0.8776379556452935,12.236204435470654,0.6549188900893252,34.508110991067475,BASELINE_HASH_VALID_REUSE,COMPLETE,0.1,True,0.5,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20
BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,,,0.937536085494715,,0.8423894529923357,,,,,,,,,,BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,0.1,False,0.1,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20
BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,1.0,0.0,1.1424044002402989,1.1424044002402989,0.9710470450039473,0.9710470450039473,1.1764665843101916,-17.64665843101916,1.1764665843101916,-17.64665843101916,1.0,0.0,1.0,0.0,BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,0.25,True,1.0,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20
BASELINE_HASH_VALID_REUSE,COMPLETE,1.3420881483837128,-34.20881483837128,1.1424044002402989,0.965807094936407,0.9710470450039473,0.6116877089001505,1.5789218597721761,-57.892185977217615,0.994603814414039,0.5396185585961,0.8454161194873326,15.458388051266736,0.6299259258830904,37.00740741169096,BASELINE_HASH_VALID_REUSE,COMPLETE,0.25,True,0.5,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20
BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,,,1.1424044002402989,,0.9710470450039473,,,,,,,,,,BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,0.25,False,0.1,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20
BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,1.0,0.0,1.2105908166440842,1.2105908166440842,1.01031913782588,1.01031913782588,1.1982261557958525,-19.822615579585246,1.1982261557958525,-19.822615579585246,1.0,0.0,1.0,0.0,BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,0.5,True,1.0,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20
BASELINE_HASH_VALID_REUSE,COMPLETE,1.3396785836056906,-33.96785836056906,1.2105908166440842,1.007885679480269,1.01031913782588,0.6278730818669173,1.6052379192358792,-60.52379192358792,0.9975913963672434,0.2408603632756634,0.8325568520949629,16.74431479050371,0.6214601489367471,37.8539851063253,BASELINE_HASH_VALID_REUSE,COMPLETE,0.5,True,0.5,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20
BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,,,1.2105908166440842,,1.01031913782588,,,,,,,,,,BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,0.5,False,0.1,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,AE4NA20
BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,1.0,0.0,0.8433515516016178,0.8433515516016178,0.7313940367671029,0.7313940367671029,1.1530741422631607,-15.307414226316073,1.1530741422631607,-15.307414226316073,1.0,0.0,1.0,0.0,BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,0.1,True,1.0,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05
BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,,,0.8433515516016178,,0.7313940367671029,,,,,,,,,,BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,0.1,False,0.5,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05
BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,,,0.8433515516016178,,0.7313940367671029,,,,,,,,,,BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,0.1,False,0.1,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05
BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,1.0,0.0,0.9909075568063769,0.9909075568063769,0.8310357738976427,0.8310357738976427,1.1923765353191946,-19.237653531919463,1.1923765353191946,-19.237653531919463,1.0,0.0,1.0,0.0,BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,0.25,True,1.0,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05
BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,,,0.9909075568063769,,0.8310357738976427,,,,,,,,,,BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,0.25,False,0.5,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05
BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,,,0.9909075568063769,,0.8310357738976427,,,,,,,,,,BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,0.25,False,0.1,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05
BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,1.0,0.0,1.0330042391998144,1.0330042391998144,0.858347125221013,0.858347125221013,1.2034807467128519,-20.34807467128519,1.2034807467128519,-20.34807467128519,1.0,0.0,1.0,0.0,BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,0.5,True,1.0,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05
BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,,,1.0330042391998144,,0.858347125221013,,,,,,,,,,BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,0.5,False,0.5,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05
BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,,,1.0330042391998144,,0.858347125221013,,,,,,,,,,BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,0.5,False,0.1,N_ABS_NKCC_S4_PNOM_KMID_AE4NA05_P1_H1:B00,AE4NA05
BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,1.0,0.0,0.9687551145675783,0.9687551145675783,0.8767819988230405,0.8767819988230405,1.1048984991343334,-10.489849913433336,1.1048984991343334,-10.489849913433336,1.0,0.0,1.0,0.0,BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,0.1,True,1.0,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,AE4NA20
BASELINE_HASH_VALID_REUSE,COMPLETE,1.3499978073543022,-34.99978073543022,0.9687551145675783,0.843237618710899,0.8767819988230405,0.5653202292271194,1.4916105511804094,-49.16105511804094,0.9617414817398506,3.8258518260149366,0.8704342367134686,12.956576328653135,0.6447671484884319,35.52328515115681,BASELINE_HASH_VALID_REUSE,COMPLETE,0.1,True,0.5,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,AE4NA20
BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,,,0.9687551145675783,,0.8767819988230405,,,,,,,,,,BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,0.1,False,0.1,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,AE4NA20
BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,1.0,0.0,1.1802170322354395,1.1802170322354395,1.0073000732707007,1.0073000732707007,1.1716638006421243,-17.166380064212426,1.1716638006421243,-17.166380064212426,1.0,0.0,1.0,0.0,BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,0.25,True,1.0,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,AE4NA20
BASELINE_HASH_VALID_REUSE,COMPLETE,1.3466578771547941,-34.66578771547941,1.1802170322354395,0.9884092130409301,1.0073000732707007,0.6264356955817076,1.577830286511841,-57.7830286511841,0.98124604501573,1.8753954984270016,0.8374808921108283,16.25191078891717,0.6218958105976033,37.810418940239664,BASELINE_HASH_VALID_REUSE,COMPLETE,0.25,True,0.5,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,AE4NA20
BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,,,1.1802170322354395,,1.0073000732707007,,,,,,,,,,BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,0.25,False,0.1,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,AE4NA20
BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,1.0,0.0,1.2476963436718809,1.2476963436718809,1.0458124423709692,1.0458124423709692,1.19304025571088,-19.30402557108799,1.19304025571088,-19.30402557108799,1.0,0.0,1.0,0.0,BASELINE_HASH_VALID_REUSE,BASELINE_HASH_VALID_REUSE,0.5,True,1.0,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,AE4NA20
BASELINE_HASH_VALID_REUSE,COMPLETE,1.3425085580496001,-34.25085580496001,1.2476963436718809,1.0296715293479353,1.0458124423709692,0.6428750095292202,1.6016667533895395,-60.166675338953944,0.9845661493695363,1.5433850630463652,0.8252581123366008,17.474188766339914,0.6147134834920814,38.52865165079186,BASELINE_HASH_VALID_REUSE,COMPLETE,0.5,True,0.5,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,AE4NA20
BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,,,1.2476963436718809,,1.0458124423709692,,,,,,,,,,BASELINE_HASH_VALID_REUSE,NOT_RUN_REST_FAILURE,0.5,False,0.1,N_ABS_NKCC_S4_PNOM_KMID_AE4NA20_P2_H1:B00,AE4NA20
