root_id,panel_id,topology_id,routing_id,source_class,source_scale,pump_capacity_scale,apical_pump_fraction,apical_k_fraction,ae4_cation_fraction,hydraulic_scale,hydraulic_mode,eligibility,passes_numerical_gate,passes_wt_gate,core_state_json,coordinates_json,calibration_json,observables_json,member_start_ids_json,max_abs_scaled_residual,max_abs_amount_rhs_fmol_s,max_abs_volume_rhs_pL_s,max_abs_omitted_charge_rhs_fmol_equivalent_s,max_abs_charge_residual_fmol,max_abs_current_residual_A,normalized_jacobian_rank,normalized_jacobian_nullity,boundary_hits_json,gate_failures_json,root_search_stage,root_search_start_count,panel_confirmation_start_count,panel_geometry_start_count
AN_ABS_AE4_NHE_S5_PNOM_KMID_AE4NA10_P2_H1:B00,AN_ABS_AE4_NHE_S5_PNOM_KMID_AE4NA10_P2_H1,PNOM_KMID,AE4NA10,AN_ABS_AE4_NHE,5.0,2.0,0.075075,0.3,0.1,1.0,H1,PRODUCTION_PRE_REVEAL,True,False,"[34.99424287207652,98.5457891477052,27.20050279752622,4.8478583588007025,28.277767016310655,1.2999999999999838,14.749144409148535,0.7953539247851247,14.696474029829096,0.8564653642317721,0.8480243041045626,0.1032065478728282]","[26.91864836313612,75.8044531905434,3.7291218144621254,7.565111049893959,1.2999999999999838,142.90899863565372,7.706428915393674,8.298556456777476,7.938675749613805,0.1032065478728282]","{""cell_other_impermeant_osmoles_fmol"":195.93687450624316}","{""cl_i_mM"":20.923463690405043,""cl_l_mM"":142.39865912323887,""hco3_i_mM"":3.599158859032459,""k_i_mM"":75.8044531905434,""k_l_mM"":7.7064289153936745,""na_i_mM"":26.918648363136118,""na_l_mM"":142.90899863565372,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.17328283258206,""osm_lumen_mOsm"":301.31264313106374,""ph_i"":7.56511104989396,""ph_l"":7.93867574961378,""rest_outflow_pL_s"":0.0006413095745656378,""tic_i_mM"":3.729121814462125,""tic_l_mM"":8.298556456777476,""v_apical_mV"":-55.76125754247081,""v_basolateral_mV"":-74.22676624999501,""v_transepithelial_mV"":-18.465508707524204,""volume_i_pL"":1.2999999999999838,""volume_l_pL"":0.1032065478728282}","[""parent_continuation_00"", ""lower_quartile"", ""upper_quartile""]",9.57012247226885e-13,4.785061236134425e-14,7.968885967768458e-17,1.3316084346293167e-13,1.4210854715202004e-14,1.6155871338926322e-26,11,0,[],"[""cl_i_mM=20.9234637 outside [47.1,53.1]"", ""ph_i=7.56511105 outside [6.77,7.05]"", ""k_i_mM=75.8044532 outside [100,160]""]",PRODUCTION_ABSOLUTE_SOURCE_GRID,3,0,0
AN_ABS_AE4_NHE_S6_PHIGH_KHIGH_AE4NA05_P2_H1:B00,AN_ABS_AE4_NHE_S6_PHIGH_KHIGH_AE4NA05_P2_H1,PHIGH_KHIGH,AE4NA05,AN_ABS_AE4_NHE,6.0,2.0,0.094586,0.4,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,True,False,"[23.50702605015335,110.68801079601884,26.176597360656782,3.9826605010059217,29.95667727957056,1.3,14.713514455985614,0.8690453206689142,14.748793554046836,0.8325765234379079,0.8337662226076904,0.10342371138993114]","[18.08232773088719,85.14462368924526,3.0635850007737857,7.817319996307351,1.3,142.26442136187015,8.4027667252475,8.050151287830923,8.23376183292739,0.10342371138993114]","{""cell_other_impermeant_osmoles_fmol"":197.17200219418885}","{""cl_i_mM"":20.13584412358214,""cl_l_mM"":142.60553364247872,""hco3_i_mM"":2.9962781199745243,""k_i_mM"":85.14462368924526,""k_l_mM"":8.4027667252475,""na_i_mM"":18.08232773088719,""na_l_mM"":142.26442136187015,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.1740745400183,""osm_lumen_mOsm"":301.3228730174273,""ph_i"":7.817319996307352,""ph_l"":8.2337618329274,""rest_outflow_pL_s"":0.0006847422779862278,""tic_i_mM"":3.0635850007737857,""tic_l_mM"":8.050151287830923,""v_apical_mV"":-57.04175377742757,""v_basolateral_mV"":-75.75919964959115,""v_transepithelial_mV"":-18.717445872163584,""volume_i_pL"":1.3,""volume_l_pL"":0.10342371138993114}","[""parent_continuation_00"", ""lower_quartile"", ""upper_quartile""]",6.928051882182373e-13,6.938893903907228e-16,6.928051882182373e-17,3.712308238590367e-16,1.4210854715202004e-14,4.2005265481208437e-26,11,0,[],"[""cl_i_mM=20.1358441 outside [47.1,53.1]"", ""ph_i=7.81732 outside [6.77,7.05]"", ""k_i_mM=85.1446237 outside [100,160]""]",PRODUCTION_ABSOLUTE_SOURCE_GRID,3,0,0
AN_ABS_AE4_NHE_S6_PHIGH_KHIGH_AE4NA10_P2_H1:B00,AN_ABS_AE4_NHE_S6_PHIGH_KHIGH_AE4NA10_P2_H1,PHIGH_KHIGH,AE4NA10,AN_ABS_AE4_NHE,6.0,2.0,0.094586,0.4,0.1,1.0,H1,PRODUCTION_PRE_REVEAL,True,False,"[44.536910844574955,88.55267398990328,26.66655807440596,4.82802723200324,28.36126455412744,1.3,14.84414763832221,0.7160385235614424,14.677806141813665,0.8901768645138244,0.8823800200699877,0.10330691866784827]","[34.25916218813458,68.11744153069483,3.713867101540954,7.57372293036237,1.3,143.689772473507,6.931176854317422,8.616817498699339,7.964893221842759,0.10330691866784827]","{""cell_other_impermeant_osmoles_fmol"":196.9415732364553}","{""cl_i_mM"":20.512736980312276,""cl_l_mM"":142.07960445520257,""hco3_i_mM"":3.5866372226707344,""k_i_mM"":68.11744153069483,""k_l_mM"":6.931176854317422,""na_i_mM"":34.25916218813458,""na_l_mM"":143.689772473507,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.1736487518021,""osm_lumen_mOsm"":301.3173712817263,""ph_i"":7.57372293036237,""ph_l"":7.964893221842705,""rest_outflow_pL_s"":0.0006613837335696538,""tic_i_mM"":3.713867101540954,""tic_l_mM"":8.616817498699339,""v_apical_mV"":-56.16852143071581,""v_basolateral_mV"":-72.88046759415708,""v_transepithelial_mV"":-16.711946163441272,""volume_i_pL"":1.3,""volume_l_pL"":0.10330691866784827}","[""parent_continuation_00"", ""lower_quartile"", ""upper_quartile""]",3.023839859062072e-12,7.890891173985282e-16,3.023839859062072e-16,4.675079767757495e-16,1.1102230246251565e-16,2.7464981276174747e-26,11,0,[],"[""cl_i_mM=20.512737 outside [47.1,53.1]"", ""ph_i=7.57372293 outside [6.77,7.05]"", ""k_i_mM=68.1174415 outside [100,160]""]",PRODUCTION_ABSOLUTE_SOURCE_GRID,3,0,0
AN_ABS_AE4_NHE_S6_PHIGH_KLOW_AE4NA05_P2_H1:B00,AN_ABS_AE4_NHE_S6_PHIGH_KLOW_AE4NA05_P2_H1,PHIGH_KLOW,AE4NA05,AN_ABS_AE4_NHE,6.0,2.0,0.094586,0.2,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,True,False,"[23.630677337843085,110.87417472953439,26.484310230811317,4.001153353984403,29.95877963062133,1.3000000000000003,14.815277266811867,0.7619053034039641,14.745502988223164,0.8306170928029555,0.8316795819926662,0.10338900388228707]","[18.17744410603314,85.28782671502644,3.077810272295694,7.815341419945545,1.3000000000000003,143.29645040085416,7.369306935884853,8.033901687926596,8.229656644057535,0.10338900388228707]","{""cell_other_impermeant_osmoles_fmol"":196.53581675790494}","{""cl_i_mM"":20.372546331393316,""cl_l_mM"":142.6215790318627,""hco3_i_mM"":3.0099771761533485,""k_i_mM"":85.28782671502644,""k_l_mM"":7.369306935884853,""na_i_mM"":18.17744410603314,""na_l_mM"":143.29645040085416,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.17394800775236,""osm_lumen_mOsm"":301.3212380565283,""ph_i"":7.815341419945544,""ph_l"":8.229656644057533,""rest_outflow_pL_s"":0.0006778007764574129,""tic_i_mM"":3.077810272295694,""tic_l_mM"":8.033901687926596,""v_apical_mV"":-56.71735794837703,""v_basolateral_mV"":-75.61936302131681,""v_transepithelial_mV"":-18.902005072939794,""volume_i_pL"":1.3000000000000003,""volume_l_pL"":0.10338900388228707}","[""parent_continuation_00"", ""lower_quartile"", ""upper_quartile""]",8.66277535815918e-12,1.304512053934559e-15,8.66277535815918e-16,3.2439329000766293e-15,1.4210854715202004e-14,2.908056841006738e-26,11,0,[],"[""cl_i_mM=20.3725463 outside [47.1,53.1]"", ""ph_i=7.81534142 outside [6.77,7.05]"", ""k_i_mM=85.2878267 outside [100,160]""]",PRODUCTION_ABSOLUTE_SOURCE_GRID,3,0,0
AN_ABS_AE4_NHE_S6_PHIGH_KLOW_AE4NA10_P2_H1:B00,AN_ABS_AE4_NHE_S6_PHIGH_KLOW_AE4NA10_P2_H1,PHIGH_KLOW,AE4NA10,AN_ABS_AE4_NHE,6.0,2.0,0.094586,0.2,0.1,1.0,H1,PRODUCTION_PRE_REVEAL,True,False,"[45.29351100499046,88.52599557210333,27.40838276247457,4.8864041986772015,28.34936160867436,1.3,14.91769889705798,0.633882235076672,14.664347999164328,0.8953761558967426,0.8872331329703222,0.10325184056745018]","[34.84116231153112,68.0969196708487,3.758772460520924,7.5679711443657895,1.3,144.47876972529957,6.13918581589432,8.671769442326116,7.956830937698524,0.10325184056745018]","{""cell_other_impermeant_osmoles_fmol"":195.41118880324314}","{""cl_i_mM"":21.08337135574967,""cl_l_mM"":142.02505174311844,""hco3_i_mM"":3.628521285113763,""k_i_mM"":68.0969196708487,""k_l_mM"":6.13918581589432,""na_i_mM"":34.84116231153112,""na_l_mM"":144.47876972529957,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.1734479549913,""osm_lumen_mOsm"":301.31477672663846,""ph_i"":7.5679711443657895,""ph_l"":7.9568309376984825,""rest_outflow_pL_s"":0.0006503681134900352,""tic_i_mM"":3.758772460520924,""tic_l_mM"":8.671769442326116,""v_apical_mV"":-55.371380640619016,""v_basolateral_mV"":-72.03476022799305,""v_transepithelial_mV"":-16.66337958737403,""volume_i_pL"":1.3,""volume_l_pL"":0.10325184056745018}","[""parent_continuation_00"", ""lower_quartile"", ""upper_quartile""]",5.2410333017949284e-12,2.220446049250313e-16,5.241033301794928e-16,4.154662724964453e-16,1.4210854715202004e-14,5.169878828456423e-26,11,0,[],"[""cl_i_mM=21.0833714 outside [47.1,53.1]"", ""ph_i=7.56797114 outside [6.77,7.05]"", ""k_i_mM=68.0969197 outside [100,160]""]",PRODUCTION_ABSOLUTE_SOURCE_GRID,3,0,0
AN_ABS_AE4_NHE_S6_PLOW_KHIGH_AE4NA05_P2_H1:B00,AN_ABS_AE4_NHE_S6_PLOW_KHIGH_AE4NA05_P2_H1,PLOW_KHIGH,AE4NA05,AN_ABS_AE4_NHE,6.0,2.0,0.056878,0.4,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,True,False,"[24.13916595450034,111.94914135227418,28.04290089487346,4.092061703933354,29.983644205956217,1.3,14.547387408818492,0.9932742820146154,14.72961831266361,0.8106949269500293,0.8110433781694989,0.10315277807701317]","[18.56858919576949,86.11472411713399,3.1477397722564264,7.807471405483985,1.3,141.02758723529007,9.62915687324527,7.859167169930895,8.206276452712725,0.10315277807701317]","{""cell_other_impermeant_osmoles_fmol"":193.30174294146929}","{""cl_i_mM"":21.571462226825737,""cl_l_mM"":142.79419892760015,""hco3_i_mM"":3.0774825273361395,""k_i_mM"":86.11472411713399,""k_l_mM"":9.62915687324527,""na_i_mM"":18.56858919576949,""na_l_mM"":141.02758723529007,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.1730868054235,""osm_lumen_mOsm"":301.3101102060664,""ph_i"":7.807471405484021,""ph_l"":8.206276452712709,""rest_outflow_pL_s"":0.0006305556154026338,""tic_i_mM"":3.1477397722564264,""tic_l_mM"":7.859167169930895,""v_apical_mV"":-55.143432798312176,""v_basolateral_mV"":-75.5866077190027,""v_transepithelial_mV"":-20.443174920690524,""volume_i_pL"":1.3,""volume_l_pL"":0.10315277807701317}","[""parent_continuation_00"", ""lower_quartile"", ""upper_quartile""]",1.867863502758027e-11,3.3306690738754696e-16,1.867863502758027e-15,8.326672684688674e-17,1.4210854715202004e-14,3.877409121342317e-26,11,0,[],"[""cl_i_mM=21.5714622 outside [47.1,53.1]"", ""ph_i=7.80747141 outside [6.77,7.05]"", ""k_i_mM=86.1147241 outside [100,160]""]",PRODUCTION_ABSOLUTE_SOURCE_GRID,3,0,0
AN_ABS_AE4_NHE_S6_PLOW_KHIGH_AE4NA10_P2_H1:B00,AN_ABS_AE4_NHE_S6_PLOW_KHIGH_AE4NA10_P2_H1,PLOW_KHIGH,AE4NA10,AN_ABS_AE4_NHE,6.0,2.0,0.056878,0.4,0.1,1.0,H1,PRODUCTION_PRE_REVEAL,True,False,"[46.462836665420234,88.7291767716012,28.78391566009297,4.989229493641581,28.346335570983612,1.3,14.681763435717723,0.8254712825003769,14.642706750825784,0.8734969861888471,0.8645279673923136,0.10296484892545686]","[35.74064358878479,68.25321290123169,3.8378688412627544,7.559438101820053,1.3,142.59005465396092,8.017020285223657,8.483448432204566,7.92910775961278,0.10296484892545686]","{""cell_other_impermeant_osmoles_fmol"":192.55896358929226}","{""cl_i_mM"":22.1414735846869,""cl_l_mM"":142.210734086801,""hco3_i_mM"":3.7025912504067895,""k_i_mM"":68.25321290123169,""k_l_mM"":8.017020285223657,""na_i_mM"":35.74064358878479,""na_l_mM"":142.59005465396092,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.1724016769602,""osm_lumen_mOsm"":301.30125745819015,""ph_i"":7.559438101820053,""ph_l"":7.929107759612765,""rest_outflow_pL_s"":0.0005929697850913713,""tic_i_mM"":3.8378688412627544,""tic_l_mM"":8.483448432204566,""v_apical_mV"":-53.99559002360317,""v_basolateral_mV"":-72.43914504889506,""v_transepithelial_mV"":-18.44355502529188,""volume_i_pL"":1.3,""volume_l_pL"":0.10296484892545686}","[""parent_continuation_00"", ""lower_quartile"", ""upper_quartile""]",1.0959115559483479e-11,5.856453559952013e-16,1.0959115559483479e-15,2.671474153004283e-16,1.4210854715202004e-14,2.4233807008389483e-26,11,0,[],"[""cl_i_mM=22.1414736 outside [47.1,53.1]"", ""ph_i=7.5594381 outside [6.77,7.05]"", ""na_i_mM=35.7406436 outside [10,35]"", ""k_i_mM=68.2532129 outside [100,160]""]",PRODUCTION_ABSOLUTE_SOURCE_GRID,3,0,0
AN_ABS_AE4_NHE_S6_PLOW_KLOW_AE4NA05_P2_H1:B00,AN_ABS_AE4_NHE_S6_PLOW_KLOW_AE4NA05_P2_H1,PLOW_KLOW,AE4NA05,AN_ABS_AE4_NHE,6.0,2.0,0.056878,0.2,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,True,False,"[24.195529013233664,112.04954183687904,28.19814728407353,4.100918889120175,29.985161360094338,1.3,14.633775673612119,0.9031932651740266,14.727955037180635,0.808737206693838,0.8090139016055111,0.10312889006996177]","[18.611945394795125,86.19195525913773,3.1545529916309034,7.806601252541674,1.3,141.89792660121415,8.757907358076945,7.842004370891585,8.203860764317358,0.10312889006996177]","{""cell_other_impermeant_osmoles_fmol"":192.98076260948523}","{""cl_i_mM"":21.69088252621041,""cl_l_mM"":142.8111465874336,""hco3_i_mM"":3.0840444904413307,""k_i_mM"":86.19195525913773,""k_l_mM"":8.757907358076945,""na_i_mM"":18.611945394795125,""na_l_mM"":141.89792660121415,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.17299971753204,""osm_lumen_mOsm"":301.30898491761627,""ph_i"":7.806601252541738,""ph_l"":8.203860764317351,""rest_outflow_pL_s"":0.0006257780139923536,""tic_i_mM"":3.154552991630904,""tic_l_mM"":7.842004370891584,""v_apical_mV"":-54.99085753892448,""v_basolateral_mV"":-75.58648688116845,""v_transepithelial_mV"":-20.595629342243974,""volume_i_pL"":1.3,""volume_l_pL"":0.10312889006996177}","[""parent_continuation_00"", ""lower_quartile"", ""upper_quartile""]",6.207057437479513e-12,5.8827941670292535e-16,6.207057437479513e-16,3.9898639947466563e-16,6.661338147750939e-16,1.1309109937248425e-26,11,0,[],"[""cl_i_mM=21.6908825 outside [47.1,53.1]"", ""ph_i=7.80660125 outside [6.77,7.05]"", ""k_i_mM=86.1919553 outside [100,160]""]",PRODUCTION_ABSOLUTE_SOURCE_GRID,3,0,0
AN_ABS_AE4_NHE_S6_PLOW_KLOW_AE4NA10_P2_H1:B00,AN_ABS_AE4_NHE_S6_PLOW_KLOW_AE4NA10_P2_H1,PLOW_KLOW,AE4NA10,AN_ABS_AE4_NHE,6.0,2.0,0.056878,0.2,0.1,1.0,H1,PRODUCTION_PRE_REVEAL,True,False,"[46.94904650256597,88.7865186892936,29.330645322441498,5.02952448233388,28.343157663473242,1.3,14.739288227917628,0.7618582000470827,14.631931947318257,0.8784012074254386,0.8692144806464529,0.1029257867609081]","[36.11465115581998,68.29732206868738,3.868864986410677,7.5559596261330055,1.3,143.20306593484023,7.402014830519046,8.534316181288217,7.924711843580562,0.1029257867609081]","{""cell_other_impermeant_osmoles_fmol"":191.42820205310906}","{""cl_i_mM"":22.562034863416535,""cl_l_mM"":142.16002041653144,""hco3_i_mM"":3.7315419290233307,""k_i_mM"":68.29732206868738,""k_l_mM"":7.402014830519047,""na_i_mM"":36.11465115581998,""na_l_mM"":143.20306593484023,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.1722592690338,""osm_lumen_mOsm"":301.2994173631789,""ph_i"":7.5559596261330055,""ph_l"":7.9247118435805515,""rest_outflow_pL_s"":0.00058515735218162,""tic_i_mM"":3.8688649864106766,""tic_l_mM"":8.534316181288217,""v_apical_mV"":-53.44082005127677,""v_basolateral_mV"":-71.79899500647689,""v_transepithelial_mV"":-18.35817495520012,""volume_i_pL"":1.3,""volume_l_pL"":0.1029257867609081}","[""parent_continuation_00"", ""lower_quartile"", ""upper_quartile""]",6.697116819442961e-12,3.0531133177191805e-16,6.697116819442961e-16,2.6281060661048627e-16,1.4210854715202004e-14,2.261821987449685e-26,11,0,[],"[""cl_i_mM=22.5620349 outside [47.1,53.1]"", ""ph_i=7.55595963 outside [6.77,7.05]"", ""na_i_mM=36.1146512 outside [10,35]"", ""k_i_mM=68.2973221 outside [100,160]""]",PRODUCTION_ABSOLUTE_SOURCE_GRID,3,0,0
AN_ABS_AE4_NHE_S6_PNOM_KMID_AE4NA05_P2_H1:B00,AN_ABS_AE4_NHE_S6_PNOM_KMID_AE4NA05_P2_H1,PNOM_KMID,AE4NA05,AN_ABS_AE4_NHE,6.0,2.0,0.075075,0.3,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,True,False,"[23.859798541171685,111.38207316931633,27.208361607703992,4.043861995237521,29.971747896839176,1.3,14.665523905174082,0.8940346264191956,14.738366843204437,0.8204733222227945,0.8211916883888392,0.10327500803739746]","[18.35369118551668,85.67851782255102,3.1106630732596314,7.811786869982174,1.3,142.00457771800387,8.656834246824285,7.944548616502537,8.21854908241186,0.10327500803739746]","{""cell_other_impermeant_osmoles_fmol"":195.03149682742153}","{""cl_i_mM"":20.92950892900307,""cl_l_mM"":142.70990749153415,""hco3_i_mM"":3.041714510715484,""k_i_mM"":85.67851782255102,""k_l_mM"":8.656834246824285,""na_i_mM"":18.35369118551668,""na_l_mM"":142.00457771800387,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.1735324160393,""osm_lumen_mOsm"":301.3158680728649,""ph_i"":7.811786869982175,""ph_l"":8.218549082411853,""rest_outflow_pL_s"":0.0006550016074794913,""tic_i_mM"":3.110663073259632,""tic_l_mM"":7.944548616502537,""v_apical_mV"":-55.977691859948465,""v_basolateral_mV"":-75.64906813380453,""v_transepithelial_mV"":-19.671376273856072,""volume_i_pL"":1.3,""volume_l_pL"":0.10327500803739746}","[""parent_continuation_00"", ""lower_quartile"", ""upper_quartile""]",9.60603124822157e-12,9.159339953157541e-16,9.60603124822157e-16,1.949829186997931e-15,1.4210854715202004e-14,2.261821987449685e-26,11,0,[],"[""cl_i_mM=20.9295089 outside [47.1,53.1]"", ""ph_i=7.81178687 outside [6.77,7.05]"", ""k_i_mM=85.6785178 outside [100,160]""]",PRODUCTION_ABSOLUTE_SOURCE_GRID,3,0,0
AN_ABS_AE4_NHE_S6_PNOM_KMID_AE4NA10_P2_H1:B00,AN_ABS_AE4_NHE_S6_PNOM_KMID_AE4NA10_P2_H1,PNOM_KMID,AE4NA10,AN_ABS_AE4_NHE,6.0,2.0,0.075075,0.3,0.1,1.0,H1,PRODUCTION_PRE_REVEAL,True,False,"[45.811609864391016,88.65811965480133,28.057038176788947,4.934847399354282,28.350929136458564,1.2999999999999978,14.784555243566421,0.7455974995801598,14.65440832092256,0.8842752888198014,0.8757444222240227,0.10311313121772268]","[35.239699895685455,68.19855358061652,3.7960364610417616,7.564186528335012,1.2999999999999978,143.38188617654265,7.230868569065521,8.575777676197808,7.943659202312148,0.10311313121772268]","{""cell_other_impermeant_osmoles_fmol"":194.06320985032164}","{""cl_i_mM"":21.582337059068458,""cl_l_mM"":142.11971014612945,""hco3_i_mM"":3.663497108843375,""k_i_mM"":68.19855358061652,""k_l_mM"":7.230868569065521,""na_i_mM"":35.239699895685455,""na_l_mM"":143.38188617654265,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.1729422658907,""osm_lumen_mOsm"":301.30824256793545,""ph_i"":7.564186528335012,""ph_l"":7.943659202312114,""rest_outflow_pL_s"":0.0006226262435445357,""tic_i_mM"":3.7960364610417616,""tic_l_mM"":8.575777676197808,""v_apical_mV"":-54.71696204376025,""v_basolateral_mV"":-72.26550815918222,""v_transepithelial_mV"":-17.548546115421967,""volume_i_pL"":1.2999999999999978,""volume_l_pL"":0.10311313121772268}","[""parent_continuation_00"", ""lower_quartile"", ""upper_quartile""]",2.1974609631936204e-11,3.83026943495679e-15,2.1974609631936204e-15,8.684025720739896e-15,6.661338147750939e-16,1.2924697071141057e-26,11,0,[],"[""cl_i_mM=21.5823371 outside [47.1,53.1]"", ""ph_i=7.56418653 outside [6.77,7.05]"", ""na_i_mM=35.2396999 outside [10,35]"", ""k_i_mM=68.1985536 outside [100,160]""]",PRODUCTION_ABSOLUTE_SOURCE_GRID,3,0,0
AN_ABS_AE4_NHE_S7_PHIGH_KHIGH_AE4NA05_P2_H1:B00,AN_ABS_AE4_NHE_S7_PHIGH_KHIGH_AE4NA05_P2_H1,PHIGH_KHIGH,AE4NA05,AN_ABS_AE4_NHE,7.0,2.0,0.094586,0.4,0.05,1.0,H1,PRODUCTION_PRE_REVEAL,True,False,"[27.204750886598006,106.65205723951374,25.7477781985233,3.9397152835002096,30.047267721643596,1.3,14.759938724486668,0.8230500343879502,14.739272954125697,0.8418364231995652,0.8437158047489234,0.10342426098132229]","[20.926731451229234,82.04004403039518,3.0305502180770842,7.833909923308325,1.3,142.71253750754101,7.957997732626655,8.139641658658746,8.255724587128094,0.10342426098132229]","{""cell_other_impermeant_osmoles_fmol"":197.98199789860905}","{""cl_i_mM"":19.805983229633306,""cl_l_mM"":142.51272200811286,""hco3_i_mM"":2.9656816657169114,""k_i_mM"":82.04004403039518,""k_l_mM"":7.957997732626655,""na_i_mM"":20.926731451229234,""na_l_mM"":142.71253750754101,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.17407654364945,""osm_lumen_mOsm"":301.32289890693926,""ph_i"":7.833909923308376,""ph_l"":8.255724587128098,""rest_outflow_pL_s"":0.0006848521962644572,""tic_i_mM"":3.0305502180770842,""tic_l_mM"":8.139641658658746,""v_apical_mV"":-57.42957271601364,""v_basolateral_mV"":-75.72493964660724,""v_transepithelial_mV"":-18.29536693059361,""volume_i_pL"":1.3,""volume_l_pL"":0.10342426098132229}","[""parent_continuation_00"", ""lower_quartile"", ""upper_quartile""]",7.379079985936343e-12,4.996003610813204e-16,7.379079985936343e-16,6.279698983036042e-16,2.1094237467877974e-15,6.462348535570529e-27,11,0,[],"[""cl_i_mM=19.8059832 outside [47.1,53.1]"", ""ph_i=7.83390992 outside [6.77,7.05]"", ""k_i_mM=82.040044 outside [100,160]""]",PRODUCTION_ABSOLUTE_SOURCE_GRID,3,0,0
AN_ABS_AE4_NHE_S7_PHIGH_KHIGH_AE4NA10_P2_H1:B00,AN_ABS_AE4_NHE_S7_PHIGH_KHIGH_AE4NA10_P2_H1,PHIGH_KHIGH,AE4NA10,AN_ABS_AE4_NHE,7.0,2.0,0.094586,0.4,0.1,1.0,H1,PRODUCTION_PRE_REVEAL,True,False,"[56.22139027361696,78.26707202495703,28.11294829380005,5.054142075882884,28.313751798829102,1.3,14.869167753901474,0.6745662140554772,14.633036131296535,0.9197771388174558,0.9106978366604147,0.10320363943114087]","[43.24722328739766,60.20544001919772,3.8878015968329875,7.551594262527214,1.3,144.07600193036237,6.536263815633737,8.912254876739555,7.9384787143008015,0.10320363943114087]","{""cell_other_impermeant_osmoles_fmol"":193.86970122989965}","{""cl_i_mM"":21.625344841384653,""cl_l_mM"":141.78798550084014,""hco3_i_mM"":3.7485932830178936,""k_i_mM"":60.20544001919772,""k_l_mM"":6.536263815633737,""na_i_mM"":43.24722328739766,""na_l_mM"":144.07600193036237,""osm_bath_mOsm"":301.1615928036609,""osm_cell_mOsm"":301.1732722293512,""osm_lumen_mOsm"":301.3125061235758,""ph_i"":7.551594262527214,""ph_l"":7.9384787143007784,""rest_outflow_pL_s"":0.0006407278862281735,""tic_i_mM"":3.887801596832987,""tic_l_mM"":8.912254876739555,""v_apical_mV"":-54.53140894371998,""v_basolateral_mV"":-70.34829154075636,""v_transepithelial_mV"":-15.816882597036383,""volume_i_pL"":1.3,""volume_l_pL"":0.10320363943114087}","[""parent_continuation_00"", ""lower_quartile"", ""upper_quartile""]",1.0140542919256923e-11,4.85722573273506e-16,1.0140542919256923e-15,3.8250652645288596e-16,1.4210854715202004e-14,1.7771458472818954e-26,11,0,[],"[""cl_i_mM=21.6253448 outside [47.1,53.1]"", ""ph_i=7.55159426 outside [6.77,7.05]"", ""na_i_mM=43.2472233 outside [10,35]"", ""k_i_mM=60.20544 outside [100,160]""]",PRODUCTION_ABSOLUTE_SOURCE_GRID,3,0,0
