root_id,panel_id,source_class,source_scale,pump_capacity_scale,hydraulic_scale,hydraulic_mode,eligibility,production_h1_eligible_marker,production_passes_numerical_gate,production_passes_wt_gate,independent_direct_scaled_max,independent_amount_source_max_fmol_s,independent_volume_source_max_pL_s,independent_current_residual_max_A,independent_conservation_residual_max,independent_refine_requested,independent_refine_success,independent_refine_scaled_max,independent_jacobian_rank,independent_jacobian_nullity,independent_refined_state_max_abs_difference,independent_pass,independent_wt_observables_json,independent_wt_gate_failures_json,independent_wt_pass,root_table_observable_max_abs_difference,root_table_observable_integrity_issues_json,production_independent_gate_agree,production_independent_wt_gate_agree
N_ABS_NKCC_S0.5_PHIGH_KLOW_AE4NA05_P1_H1:B00,N_ABS_NKCC_S0.5_PHIGH_KLOW_AE4NA05_P1_H1,N_ABS_NKCC,0.5,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,3.743208000506204e-12,1.968911145233676e-16,3.743208000506204e-16,1.0501316370302109e-26,2.1076890233118206e-16,True,True,3.421742056364252e-12,11,0,3.552713678800501e-15,True,"{""cl_i_mM"":16.759921999335965,""cl_l_mM"":138.4048776750497,""k_i_mM"":77.91511619114786,""k_l_mM"":7.644017541773129,""na_i_mM"":9.473750438319797,""na_l_mM"":142.58546223440044,""ph_i"":6.680387703293023,""ph_l"":7.273946665438536,""tic_i_mM"":3.922513966831621,""tic_l_mM"":12.604063177189097,""v_apical_mV"":-58.89212483151567,""v_basolateral_mV"":-70.17085418201648,""volume_i_pL"":1.3,""volume_l_pL"":0.10163092726951693}","[""cl_i_mM:outside_[47.1,53.1]"",""ph_i:outside_[6.77,7.05]"",""na_i_mM:outside_[10,35]"",""k_i_mM:outside_[100,160]""]",False,1.4210854715202004e-14,[],True,True
N_ABS_NKCC_S0.5_PHIGH_KLOW_AE4NA05_P2_H1:B00,N_ABS_NKCC_S0.5_PHIGH_KLOW_AE4NA05_P2_H1,N_ABS_NKCC,0.5,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,3.876564867721921e-12,3.469446951953614e-16,3.876564867721921e-16,3.3927329811745276e-26,1.8735013540549517e-16,True,True,1.4208469470422536e-12,11,0,8.881784197001252e-14,True,"{""cl_i_mM"":16.2450581522369,""cl_l_mM"":138.46229817807122,""k_i_mM"":80.08080685467388,""k_l_mM"":7.568566226959464,""na_i_mM"":6.899434647552366,""na_l_mM"":142.6629748082324,""ph_i"":6.686536249018753,""ph_l"":7.273494159911428,""tic_i_mM"":3.9544657071174933,""tic_l_mM"":12.545887804707712,""v_apical_mV"":-59.76473951186014,""v_basolateral_mV"":-71.0777153560421,""volume_i_pL"":1.3,""volume_l_pL"":0.10165865975266862}","[""cl_i_mM:outside_[47.1,53.1]"",""ph_i:outside_[6.77,7.05]"",""na_i_mM:outside_[10,35]"",""k_i_mM:outside_[100,160]""]",False,2.842170943040401e-14,[],True,True
N_ABS_NKCC_S0.5_PHIGH_KLOW_AE4NA10_P0.5_H1:B00,N_ABS_NKCC_S0.5_PHIGH_KLOW_AE4NA10_P0.5_H1,N_ABS_NKCC,0.5,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,1.6740081543176188e-12,1.3209919269563386e-15,1.6740081543176188e-16,5.331437541845686e-26,6.565928356572215e-16,True,True,1.6740081543176188e-12,11,0,3.552713678800501e-15,True,"{""cl_i_mM"":18.870296578423556,""cl_l_mM"":137.9410586583719,""k_i_mM"":65.22371305936875,""k_l_mM"":7.299095599346827,""na_i_mM"":25.660223194574083,""na_l_mM"":142.91832849858906,""ph_i"":6.746429114344844,""ph_l"":7.279232115641935,""tic_i_mM"":4.538229195101677,""tic_l_mM"":13.0755185506232,""v_apical_mV"":-55.47533322428617,""v_basolateral_mV"":-65.91272566009188,""volume_i_pL"":1.3,""volume_l_pL"":0.10153711240569663}","[""cl_i_mM:outside_[47.1,53.1]"",""ph_i:outside_[6.77,7.05]"",""k_i_mM:outside_[100,160]""]",False,7.105427357601002e-15,[],True,True
N_ABS_NKCC_S0.5_PHIGH_KLOW_AE4NA10_P1_H1:B00,N_ABS_NKCC_S0.5_PHIGH_KLOW_AE4NA10_P1_H1,N_ABS_NKCC,0.5,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,8.014964560099092e-12,1.737412297364571e-14,8.014964560099092e-16,2.1002632740604218e-26,2.0860049798621105e-16,True,True,8.014964560099092e-12,11,0,1.4210854715202004e-14,True,"{""cl_i_mM"":16.174415261580698,""cl_l_mM"":138.3271298273093,""k_i_mM"":76.86453884339389,""k_l_mM"":7.183037581851097,""na_i_mM"":11.248134388193114,""na_l_mM"":143.04616735325106,""ph_i"":6.7462768955974495,""ph_l"":7.275442555660189,""tic_i_mM"":4.448428442037258,""tic_l_mM"":12.683862811244612,""v_apical_mV"":-59.82604086671831,""v_basolateral_mV"":-70.70836653471382,""volume_i_pL"":1.2999999999999987,""volume_l_pL"":0.10166864886926039}","[""cl_i_mM:outside_[47.1,53.1]"",""ph_i:outside_[6.77,7.05]"",""k_i_mM:outside_[100,160]""]",False,7.105427357601002e-15,[],True,True
N_ABS_NKCC_S0.5_PHIGH_KLOW_AE4NA10_P2_H1:B00,N_ABS_NKCC_S0.5_PHIGH_KLOW_AE4NA10_P2_H1,N_ABS_NKCC,0.5,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,1.5927472014898303e-11,2.203098814490545e-16,1.5927472014898303e-15,2.665718770922843e-26,2.983724378680108e-16,True,True,1.5927472014898303e-11,11,0,1.7763568394002505e-14,True,"{""cl_i_mM"":15.44959499147783,""cl_l_mM"":138.39727692071654,""k_i_mM"":79.83441608432021,""k_l_mM"":7.064678143529002,""na_i_mM"":7.781854907121913,""na_l_mM"":143.16752931431947,""ph_i"":6.758130601589265,""ph_l"":7.275332928598919,""tic_i_mM"":4.527652348825629,""tic_l_mM"":12.612509394932363,""v_apical_mV"":-61.10057386675968,""v_basolateral_mV"":-72.00316894688221,""volume_i_pL"":1.3,""volume_l_pL"":0.10170677921216878}","[""cl_i_mM:outside_[47.1,53.1]"",""ph_i:outside_[6.77,7.05]"",""na_i_mM:outside_[10,35]"",""k_i_mM:outside_[100,160]""]",False,1.4210854715202004e-14,[],True,True
N_ABS_NKCC_S0.5_PHIGH_KLOW_AE4NA20_P1_H1:B00,N_ABS_NKCC_S0.5_PHIGH_KLOW_AE4NA20_P1_H1,N_ABS_NKCC,0.5,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,1.0550371340456444e-11,4.675079767757495e-16,1.0550371340456444e-15,1.3732490638087374e-26,1.444157293750692e-16,True,True,1.0550371340456444e-11,11,0,1.4210854715202004e-14,True,"{""cl_i_mM"":15.561621189935332,""cl_l_mM"":138.23454242480503,""k_i_mM"":75.62183301776714,""k_l_mM"":6.704729348696403,""na_i_mM"":13.897873102715586,""na_l_mM"":143.52285633449844,""ph_i"":6.837232463321856,""ph_l"":7.275898195524528,""tic_i_mM"":5.333170344905705,""tic_l_mM"":12.779955551834593,""v_apical_mV"":-60.83645612729881,""v_basolateral_mV"":-71.27143038106722,""volume_i_pL"":1.3,""volume_l_pL"":0.10170868734999333}","[""cl_i_mM:outside_[47.1,53.1]"",""k_i_mM:outside_[100,160]""]",False,0.0,[],True,True
N_ABS_NKCC_S0.5_PHIGH_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S0.5_PHIGH_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,0.5,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,6.6846484944593776e-12,2.9233386544813555e-13,6.684648494459378e-16,3.554291694563791e-26,2.931682674400804e-16,True,True,6.6846484944593776e-12,11,0,1.7763568394002505e-15,True,"{""cl_i_mM"":14.49908434212906,""cl_l_mM"":138.32992871998448,""k_i_mM"":80.10242993292196,""k_l_mM"":6.534928367435307,""na_i_mM"":8.78849428742775,""na_l_mM"":143.69751619844595,""ph_i"":6.857287527795335,""ph_l"":7.276552276717792,""tic_i_mM"":5.501829813834365,""tic_l_mM"":12.682275193083662,""v_apical_mV"":-62.794478396516475,""v_basolateral_mV"":-73.24162620801042,""volume_i_pL"":1.299999999999973,""volume_l_pL"":0.10176313420501465}","[""cl_i_mM:outside_[47.1,53.1]"",""na_i_mM:outside_[10,35]"",""k_i_mM:outside_[100,160]""]",False,0.0,[],True,True
N_ABS_NKCC_S0.5_PLOW_KHIGH_AE4NA05_P0.5_H1:B00,N_ABS_NKCC_S0.5_PLOW_KHIGH_AE4NA05_P0.5_H1,N_ABS_NKCC,0.5,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,5.513710148175033e-12,3.2612801348363973e-16,5.513710148175033e-16,4.52364397489937e-26,4.570996359198887e-16,True,True,5.513710148175033e-12,11,0,0.0,True,"{""cl_i_mM"":18.764931810508394,""cl_l_mM"":138.25914939168297,""k_i_mM"":73.22464846439419,""k_l_mM"":8.645461216935441,""na_i_mM"":16.320452158520215,""na_l_mM"":141.5768207407281,""ph_i"":6.686866064258197,""ph_l"":7.27407154130804,""tic_i_mM"":4.005608012902687,""tic_l_mM"":12.751493333239287,""v_apical_mV"":-55.752766633635275,""v_basolateral_mV"":-67.17168776924042,""volume_i_pL"":1.3,""volume_l_pL"":0.10151425745686384}","[""cl_i_mM:outside_[47.1,53.1]"",""ph_i:outside_[6.77,7.05]"",""k_i_mM:outside_[100,160]""]",False,7.105427357601002e-15,[],True,True
N_ABS_NKCC_S0.5_PLOW_KHIGH_AE4NA05_P1_H1:B00,N_ABS_NKCC_S0.5_PLOW_KHIGH_AE4NA05_P1_H1,N_ABS_NKCC,0.5,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,2.3282699553039965e-11,2.498001805406602e-16,2.3282699553039965e-15,2.4233807008389483e-26,2.740863092043355e-16,True,True,8.447019125834565e-12,11,0,2.842170943040401e-14,True,"{""cl_i_mM"":17.559751606823035,""cl_l_mM"":138.4676377077521,""k_i_mM"":78.79647672957486,""k_l_mM"":8.641750748967992,""na_i_mM"":9.53455499339854,""na_l_mM"":141.58559577577967,""ph_i"":6.687793211178669,""ph_l"":7.270761265094826,""tic_i_mM"":3.9790190933594336,""tic_l_mM"":12.540773794232537,""v_apical_mV"":-57.64719240625275,""v_basolateral_mV"":-69.37000952177412,""volume_i_pL"":1.3,""volume_l_pL"":0.10157440465284938}","[""cl_i_mM:outside_[47.1,53.1]"",""ph_i:outside_[6.77,7.05]"",""na_i_mM:outside_[10,35]"",""k_i_mM:outside_[100,160]""]",False,7.105427357601002e-15,[],True,True
N_ABS_NKCC_S0.5_PLOW_KHIGH_AE4NA05_P2_H1:B00,N_ABS_NKCC_S0.5_PLOW_KHIGH_AE4NA05_P2_H1,N_ABS_NKCC,0.5,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,2.161140190415356e-11,6.802718111043049e-15,2.161140190415356e-15,5.6545549686242126e-27,7.112366251504909e-17,True,True,1.9155683983473892e-11,11,0,3.552713678800501e-15,True,"{""cl_i_mM"":17.036198231407568,""cl_l_mM"":138.54094264143012,""k_i_mM"":80.98468325835073,""k_l_mM"":8.590751455858351,""na_i_mM"":6.935806095509582,""na_l_mM"":141.63858491143392,""ph_i"":6.6942490423822925,""ph_l"":7.2697066148053935,""tic_i_mM"":4.013662063901461,""tic_l_mM"":12.46666616831085,""v_apical_mV"":-58.50076474092523,""v_basolateral_mV"":-70.31568429736836,""volume_i_pL"":1.2999999999999996,""volume_l_pL"":0.10159960588436948}","[""cl_i_mM:outside_[47.1,53.1]"",""ph_i:outside_[6.77,7.05]"",""na_i_mM:outside_[10,35]"",""k_i_mM:outside_[100,160]""]",False,0.0,[],True,True
N_ABS_NKCC_S0.5_PLOW_KHIGH_AE4NA10_P0.5_H1:B00,N_ABS_NKCC_S0.5_PLOW_KHIGH_AE4NA10_P0.5_H1,N_ABS_NKCC,0.5,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,6.559423143537302e-12,3.2414348982712227e-13,6.559423143537302e-16,2.7464981276174747e-26,2.8406096919120216e-16,True,True,6.559423143537302e-12,11,0,3.552713678800501e-15,True,"{""cl_i_mM"":19.677434201962363,""cl_l_mM"":137.96115127866418,""k_i_mM"":65.67935457636723,""k_l_mM"":8.183063985026775,""na_i_mM"":26.14432916043735,""na_l_mM"":142.0314210159829,""ph_i"":6.7524880811931425,""ph_l"":7.277096966853817,""tic_i_mM"":4.598081993556962,""tic_l_mM"":13.055042544579152,""v_apical_mV"":-54.33231265864195,""v_basolateral_mV"":-65.1668508095848,""volume_i_pL"":1.2999999999999776,""volume_l_pL"":0.10146658161012093}","[""cl_i_mM:outside_[47.1,53.1]"",""ph_i:outside_[6.77,7.05]"",""k_i_mM:outside_[100,160]""]",False,0.0,[],True,True
N_ABS_NKCC_S0.5_PLOW_KHIGH_AE4NA10_P1_H1:B00,N_ABS_NKCC_S0.5_PLOW_KHIGH_AE4NA10_P1_H1,N_ABS_NKCC,0.5,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,1.3995423743529134e-11,1.5005878484242174e-13,1.3995423743529134e-15,5.816113682013476e-26,6.023827270329463e-16,True,True,1.3995423743529134e-11,11,0,3.552713678800501e-15,True,"{""cl_i_mM"":16.920412672603803,""cl_l_mM"":138.4193697288875,""k_i_mM"":77.65866039169411,""k_l_mM"":8.189811394875266,""na_i_mM"":11.349404871706003,""na_l_mM"":142.03657182063841,""ph_i"":6.753316364700046,""ph_l"":7.270902879213154,""tic_i_mM"":4.512481202482673,""tic_l_mM"":12.590957489597862,""v_apical_mV"":-58.626969434459554,""v_basolateral_mV"":-70.12163320796479,""volume_i_pL"":1.2999999999999887,""volume_l_pL"":0.10159462267916963}","[""cl_i_mM:outside_[47.1,53.1]"",""ph_i:outside_[6.77,7.05]"",""k_i_mM:outside_[100,160]""]",False,1.4210854715202004e-14,[],True,True
N_ABS_NKCC_S0.5_PLOW_KHIGH_AE4NA10_P2_H1:B00,N_ABS_NKCC_S0.5_PLOW_KHIGH_AE4NA10_P2_H1,N_ABS_NKCC,0.5,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,1.0595365730614592e-11,1.6331901109278846e-13,1.0595365730614592e-15,2.3426013441443167e-26,2.42861286636753e-16,True,True,1.0595365730614592e-11,11,0,2.842170943040401e-14,True,"{""cl_i_mM"":16.174740902209038,""cl_l_mM"":138.51172300766984,""k_i_mM"":80.66939185798275,""k_l_mM"":8.09951232940679,""na_i_mM"":7.831243978150939,""na_l_mM"":142.12976219147393,""ph_i"":6.765552803406906,""ph_l"":7.269953152126041,""tic_i_mM"":4.596071977886067,""tic_l_mM"":12.497309571204406,""v_apical_mV"":-59.888652347647096,""v_basolateral_mV"":-71.4882644400883,""volume_i_pL"":1.299999999999987,""volume_l_pL"":0.10162851724445393}","[""cl_i_mM:outside_[47.1,53.1]"",""ph_i:outside_[6.77,7.05]"",""na_i_mM:outside_[10,35]"",""k_i_mM:outside_[100,160]""]",False,1.4210854715202004e-14,[],True,True
N_ABS_NKCC_S0.5_PLOW_KHIGH_AE4NA20_P1_H1:B00,N_ABS_NKCC_S0.5_PLOW_KHIGH_AE4NA20_P1_H1,N_ABS_NKCC,0.5,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,3.591961797444476e-12,2.3534733190055945e-13,3.591961797444476e-16,4.362085261510107e-26,6.305719835175694e-16,True,True,3.2173699468507344e-12,11,0,1.4210854715202004e-14,True,"{""cl_i_mM"":16.255970129640545,""cl_l_mM"":138.35725668828178,""k_i_mM"":76.29153116613085,""k_l_mM"":7.714066810034171,""na_i_mM"":14.079581626002495,""na_l_mM"":142.50988390420153,""ph_i"":6.843680627591562,""ph_l"":7.269902906063783,""tic_i_mM"":5.408556043741712,""tic_l_mM"":12.656472885185202,""v_apical_mV"":-59.680461884771425,""v_basolateral_mV"":-70.90923311489638,""volume_i_pL"":1.2999999999999792,""volume_l_pL"":0.10161521106440433}","[""cl_i_mM:outside_[47.1,53.1]"",""k_i_mM:outside_[100,160]""]",False,1.4210854715202004e-14,[],True,True
N_ABS_NKCC_S0.5_PLOW_KHIGH_AE4NA20_P2_H1:B00,N_ABS_NKCC_S0.5_PLOW_KHIGH_AE4NA20_P2_H1,N_ABS_NKCC,0.5,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,5.445947512394689e-12,6.106226635438361e-16,5.445947512394689e-16,2.9888361977013695e-26,2.992397996059992e-16,True,True,5.445947512394689e-12,11,0,7.105427357601002e-15,True,"{""cl_i_mM"":15.15077301364665,""cl_l_mM"":138.48466922627438,""k_i_mM"":80.8625176439943,""k_l_mM"":7.5769702337647065,""na_i_mM"":8.853126777068555,""na_l_mM"":142.65171081150032,""ph_i"":6.864297237202242,""ph_l"":7.26937874296837,""tic_i_mM"":5.585061918932412,""tic_l_mM"":12.526596745070341,""v_apical_mV"":-61.6415218313746,""v_basolateral_mV"":-73.00636199490455,""volume_i_pL"":1.3,""volume_l_pL"":0.10166332995881704}","[""cl_i_mM:outside_[47.1,53.1]"",""na_i_mM:outside_[10,35]"",""k_i_mM:outside_[100,160]""]",False,0.0,[],True,True
N_ABS_NKCC_S0.5_PLOW_KLOW_AE4NA05_P0.5_H1:B00,N_ABS_NKCC_S0.5_PLOW_KLOW_AE4NA05_P0.5_H1,N_ABS_NKCC,0.5,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,6.1051424332658755e-12,2.857870190497991e-14,6.105142433265875e-16,1.6963664905872638e-26,2.662800535624399e-16,True,True,6.1051424332658755e-12,11,0,2.1316282072803006e-14,True,"{""cl_i_mM"":18.302659024586056,""cl_l_mM"":138.30685024952095,""k_i_mM"":72.76678237961995,""k_l_mM"":8.08519686854185,""na_i_mM"":16.240980445673223,""na_l_mM"":142.1370501909018,""ph_i"":6.682949517840088,""ph_l"":7.272418169548396,""tic_i_mM"":3.976107291573171,""tic_l_mM"":12.703698718889068,""v_apical_mV"":-56.439146106260296,""v_basolateral_mV"":-68.00519145004345,""volume_i_pL"":1.3,""volume_l_pL"":0.10151152633032544}","[""cl_i_mM:outside_[47.1,53.1]"",""ph_i:outside_[6.77,7.05]"",""k_i_mM:outside_[100,160]""]",False,3.9168668308775523e-13,[],True,True
N_ABS_NKCC_S0.5_PLOW_KLOW_AE4NA05_P1_H1:B00,N_ABS_NKCC_S0.5_PLOW_KLOW_AE4NA05_P1_H1,N_ABS_NKCC,0.5,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,1.2437425221667464e-11,2.6896887495020394e-14,1.2437425221667464e-15,1.3732490638087374e-26,1.8908485888147197e-16,True,True,1.4893143142347132e-11,11,0,5.233147248873138e-12,True,"{""cl_i_mM"":17.14008020368118,""cl_l_mM"":138.5021928472173,""k_i_mM"":78.32774789477926,""k_l_mM"":8.072432286236536,""na_i_mM"":9.50787053484449,""na_l_mM"":142.1547268159554,""ph_i"":6.683807472791666,""ph_l"":7.269464364946059,""tic_i_mM"":3.949810133767787,""tic_l_mM"":12.50612312835241,""v_apical_mV"":-58.30622051776015,""v_basolateral_mV"":-70.15625656864579,""volume_i_pL"":1.2999999999999998,""volume_l_pL"":0.10156839811558624}","[""cl_i_mM:outside_[47.1,53.1]"",""ph_i:outside_[6.77,7.05]"",""na_i_mM:outside_[10,35]"",""k_i_mM:outside_[100,160]""]",False,4.0234482412415673e-13,[],True,True
N_ABS_NKCC_S0.5_PLOW_KLOW_AE4NA05_P2_H1:B00,N_ABS_NKCC_S0.5_PLOW_KLOW_AE4NA05_P2_H1,N_ABS_NKCC,0.5,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,2.3776553642607112e-12,3.924811864397526e-16,2.377655364260711e-16,2.8272774843121063e-26,2.962040335230398e-16,True,True,2.3776553642607112e-12,11,0,1.0658141036401503e-14,True,"{""cl_i_mM"":16.646863160242738,""cl_l_mM"":138.5705231580005,""k_i_mM"":80.53615588358448,""k_l_mM"":8.026529651971506,""na_i_mM"":6.920583074550037,""na_l_mM"":142.20256850626984,""ph_i"":6.690355089394602,""ph_l"":7.268553517209873,""tic_i_mM"":3.9849831464687506,""tic_l_mM"":12.436987966434288,""v_apical_mV"":-59.12844580073104,""v_basolateral_mV"":-71.06199578450034,""volume_i_pL"":1.3,""volume_l_pL"":0.10159247540438483}","[""cl_i_mM:outside_[47.1,53.1]"",""ph_i:outside_[6.77,7.05]"",""na_i_mM:outside_[10,35]"",""k_i_mM:outside_[100,160]""]",False,0.0,[],True,True
N_ABS_NKCC_S0.5_PLOW_KLOW_AE4NA10_P0.5_H1:B00,N_ABS_NKCC_S0.5_PLOW_KLOW_AE4NA10_P0.5_H1,N_ABS_NKCC,0.5,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,2.3402503893099613e-12,3.3306690738754696e-16,2.3402503893099613e-16,7.270142102516845e-27,1.5092094240998222e-16,True,True,2.3402503893099613e-12,11,0,7.105427357601002e-15,True,"{""cl_i_mM"":19.303360384240968,""cl_l_mM"":138.01389309703464,""k_i_mM"":65.42423203135169,""k_l_mM"":7.705941596732268,""na_i_mM"":25.963208863310157,""na_l_mM"":142.50867710616308,""ph_i"":6.749591741301147,""ph_l"":7.275426247727146,""tic_i_mM"":4.571035683208063,""tic_l_mM"":13.002164818479587,""v_apical_mV"":-54.86819989956867,""v_basolateral_mV"":-65.84753493362564,""volume_i_pL"":1.3,""volume_l_pL"":0.10146653478372447}","[""cl_i_mM:outside_[47.1,53.1]"",""ph_i:outside_[6.77,7.05]"",""k_i_mM:outside_[100,160]""]",False,7.105427357601002e-15,[],True,True
N_ABS_NKCC_S0.5_PLOW_KLOW_AE4NA10_P1_H1:B00,N_ABS_NKCC_S0.5_PLOW_KLOW_AE4NA10_P1_H1,N_ABS_NKCC,0.5,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,3.5475095083725705e-12,8.187894806610529e-16,3.5475095083725705e-16,3.7966297646476856e-26,6.990935608186533e-16,True,True,4.4663708495540355e-12,11,0,1.7763568394002505e-14,True,"{""cl_i_mM"":16.639342356241407,""cl_l_mM"":138.44817901657134,""k_i_mM"":77.3529324177815,""k_l_mM"":7.694012592295439,""na_i_mM"":11.316575793368719,""na_l_mM"":142.53219668528195,""ph_i"":6.750560093448979,""ph_l"":7.269827974775768,""tic_i_mM"":4.488720724861663,""tic_l_mM"":12.562046477151458,""v_apical_mV"":-59.084701684578356,""v_basolateral_mV"":-70.68936689863769,""volume_i_pL"":1.3,""volume_l_pL"":0.10158877081737279}","[""cl_i_mM:outside_[47.1,53.1]"",""ph_i:outside_[6.77,7.05]"",""k_i_mM:outside_[100,160]""]",False,2.842170943040401e-14,[],True,True
N_ABS_NKCC_S0.5_PLOW_KLOW_AE4NA10_P2_H1:B00,N_ABS_NKCC_S0.5_PLOW_KLOW_AE4NA10_P2_H1,N_ABS_NKCC,0.5,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,5.183570586653197e-12,7.355227538141662e-16,5.183570586653197e-16,2.261821987449685e-26,4.2327252813834093e-16,True,True,5.183570586653197e-12,11,0,3.552713678800501e-15,True,"{""cl_i_mM"":15.93942944809826,""cl_l_mM"":138.5351957601187,""k_i_mM"":80.39522260347765,""k_l_mM"":7.614565721443357,""na_i_mM"":7.817380491405055,""na_l_mM"":142.61447952506342,""ph_i"":6.763050484162844,""ph_l"":7.269027710319878,""tic_i_mM"":4.5742569566820075,""tic_l_mM"":12.473740318262683,""v_apical_mV"":-60.28752120841458,""v_basolateral_mV"":-71.98725201622617,""volume_i_pL"":1.3,""volume_l_pL"":0.10162160158446139}","[""cl_i_mM:outside_[47.1,53.1]"",""ph_i:outside_[6.77,7.05]"",""na_i_mM:outside_[10,35]"",""k_i_mM:outside_[100,160]""]",False,1.4210854715202004e-14,[],True,True
N_ABS_NKCC_S0.5_PLOW_KLOW_AE4NA20_P1_H1:B00,N_ABS_NKCC_S0.5_PLOW_KLOW_AE4NA20_P1_H1,N_ABS_NKCC,0.5,1.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,1.499505814656077e-11,5.429684479807406e-16,1.499505814656077e-15,1.7771458472818954e-26,1.7824283715661693e-16,True,True,1.499505814656077e-11,11,0,1.0302869668521453e-13,True,"{""cl_i_mM"":16.11534848695593,""cl_l_mM"":138.37874468596317,""k_i_mM"":76.14928928731179,""k_l_mM"":7.29121409984667,""na_i_mM"":14.04823927759452,""na_l_mM"":142.93256422192016,""ph_i"":6.842286089614717,""ph_l"":7.269094363410015,""tic_i_mM"":5.393478702660173,""tic_l_mM"":12.634884224963832,""v_apical_mV"":-59.919479008065196,""v_basolateral_mV"":-71.23698742179373,""volume_i_pL"":1.3,""volume_l_pL"":0.10160941455953887}","[""cl_i_mM:outside_[47.1,53.1]"",""k_i_mM:outside_[100,160]""]",False,1.4210854715202004e-14,[],True,True
N_ABS_NKCC_S0.5_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S0.5_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,0.5,2.0,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,1.015192704206802e-11,3.0591848498850993e-15,1.015192704206802e-15,1.1309109937248425e-26,1.8821749714348357e-16,True,True,1.015192704206802e-11,11,0,3.552713678800501e-15,True,"{""cl_i_mM"":15.072751495709412,""cl_l_mM"":138.5007833589999,""k_i_mM"":80.76918816219919,""k_l_mM"":7.170925561386549,""na_i_mM"":8.846910272339338,""na_l_mM"":143.0575264386085,""ph_i"":6.863394607667677,""ph_l"":7.268713282579419,""tic_i_mM"":5.575259958654779,""tic_l_mM"":12.510398954007648,""v_apical_mV"":-61.783561701949225,""v_basolateral_mV"":-73.22608166039099,""volume_i_pL"":1.2999999999999998,""volume_l_pL"":0.10165669177998253}","[""cl_i_mM:outside_[47.1,53.1]"",""na_i_mM:outside_[10,35]"",""k_i_mM:outside_[100,160]""]",False,7.105427357601002e-15,[],True,True
N_ABS_NKCC_S0.5_PNOM_KMID_AE4NA05_P0.5_H1:B00,N_ABS_NKCC_S0.5_PNOM_KMID_AE4NA05_P0.5_H1,N_ABS_NKCC,0.5,0.5,1.0,H1,PRODUCTION_PRE_REVEAL,True,True,False,1.7965229998084808e-12,3.04565400677248e-14,1.7965229998084808e-16,1.857925203976527e-26,2.445960101127298e-16,True,True,1.6414820891430537e-12,11,0,1.7763568394002505e-15,True,"{""cl_i_mM"":18.313948034630904,""cl_l_mM"":138.24828082364542,""k_i_mM"":72.79943555296228,""k_l_mM"":8.217060016978557,""na_i_mM"":16.222940364913256,""na_l_mM"":142.00631598043444,""ph_i"":6.683173221001488,""ph_l"":7.274961163405769,""tic_i_mM"":3.9765844296518797,""tic_l_mM"":12.762579578617594,""v_apical_mV"":-56.411244351441226,""v_basolateral_mV"":-67.66787262973929,""volume_i_pL"":1.3,""volume_l_pL"":0.10154210303467702}","[""cl_i_mM:outside_[47.1,53.1]"",""ph_i:outside_[6.77,7.05]"",""k_i_mM:outside_[100,160]""]",False,4.1389114358025836e-13,[],True,True
