root_id,panel_id,source_class,source_scale,pump_capacity_scale,apical_pump_fraction,apical_k_fraction,ae4_cation_fraction,hydraulic_scale,hydraulic_mode,regulatory_member_id,arm,initial_condition,comparison_kind,reference_solver_label,comparison_solver_label,reference_numerical_gate_pass,comparison_numerical_gate_pass,both_success,max_relative_state_difference,max_abs_flow_difference_pL_s,max_relative_flow_difference,endpoint_cumulative_flow_relative_difference,max_abs_state_difference__na_i_fmol,max_abs_state_difference__k_i_fmol,max_abs_state_difference__cl_i_fmol,max_abs_state_difference__tic_i_fmol,max_abs_state_difference__alk_i_fmol,max_abs_state_difference__volume_i_pL,max_abs_state_difference__na_l_fmol,max_abs_state_difference__k_l_fmol,max_abs_state_difference__cl_l_fmol,max_abs_state_difference__tic_l_fmol,max_abs_state_difference__alk_l_fmol,max_abs_state_difference__volume_l_pL,solver_gate_pass,max_abs_state_difference__ae4_effective_activation_fraction,max_abs_state_difference__camp_effective_fraction,max_abs_state_difference__ae4_activation_fraction,max_abs_state_difference__pka_effective_activity_fraction,max_abs_state_difference__ae4_regulated_fraction
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R3_G125_P21_PROSE_TFAST,CCH_IPR,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,3.328980481870445e-07,8.979596797034639e-11,6.263655780184571e-08,1.5976727800779104e-09,1.6188765172842068e-07,8.694658504282415e-08,8.252830241417541e-08,9.156867264437096e-09,9.11580499973752e-09,4.980131862453163e-10,1.0724220800284456e-07,8.3428791874951e-08,6.585954182014575e-08,7.245280042589286e-09,6.919639139457701e-09,4.489798394180511e-10,True,,,,2.3595681775123722e-07,3.317192297513927e-07
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R1_G125_P21_PROSE_TREFERENCE,CCH_ONLY,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.8734630937923687e-07,3.0787354555941032e-09,2.203724839371541e-06,3.800420958733631e-08,1.4336085385480146e-07,4.023015378606942e-07,2.9130896450624277e-07,1.41695792876817e-08,1.3375295537798593e-08,1.887858758209404e-09,2.053701683379927e-06,4.0132237089096634e-07,2.195219618528199e-06,8.90160072319901e-08,7.839698806799689e-08,1.5393677277319995e-08,True,0.0,,,,
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R1_G125_P21_PROSE_TREFERENCE,CCH_IPR,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.5000073915573521e-07,2.6195283804510833e-09,1.8057890279846716e-06,3.8744985453949017e-08,3.686339056230281e-08,3.4576609664327407e-07,3.6700234318232106e-07,1.1971527769105705e-08,1.0865129240755778e-08,2.380047714467537e-09,1.6785359857607318e-06,3.8186824147246057e-07,1.915353907477879e-06,7.169637827875164e-08,6.27693385046868e-08,1.3097641901604895e-08,True,3.149970617677411e-08,,,,
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R2_G125_P21_PROSE_TREFERENCE,CCH_ONLY,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.5150998531235617e-07,2.6201629227829565e-09,1.7947416585442685e-06,4.242336942511054e-08,1.518136549805149e-07,4.4557893374985724e-07,3.2284354745115706e-07,1.6616887421605497e-08,1.591471487927265e-08,2.107251262373211e-09,1.6002052412034118e-06,3.721858168326264e-07,1.914550807669002e-06,6.824400033966782e-08,5.975124300894308e-08,1.3100814613697942e-08,True,,0.0,0.0,,
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R2_G125_P21_PROSE_TREFERENCE,CCH_IPR,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,2.633982083830973e-07,1.1451690095330702e-09,7.780700199744737e-07,2.5709825173794088e-08,7.23719466577677e-08,2.3521209868704318e-07,1.6963490168109274e-07,1.2188655418299277e-08,1.2195794596436826e-08,2.2224826423666855e-09,7.39273319894096e-07,1.3016790179065652e-07,8.299404310463387e-07,3.2400910010554895e-08,2.913989644026671e-08,5.725845048099032e-09,True,,2.210707702454684e-07,1.0440400100009128e-07,,
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R3_G125_P21_PROSE_TREFERENCE,CCH_ONLY,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.5150998531235617e-07,2.6201629227829565e-09,1.7947416585442685e-06,4.242336942511054e-08,1.518136549805149e-07,4.4557893374985724e-07,3.2284354745115706e-07,1.6616887421605497e-08,1.591471487927265e-08,2.107251262373211e-09,1.6002052412034118e-06,3.721858168326264e-07,1.914550807669002e-06,6.824400033966782e-08,5.975124300894308e-08,1.3100814613697942e-08,True,,,,0.0,0.0
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R3_G125_P21_PROSE_TREFERENCE,CCH_IPR,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,2.63398206704006e-07,1.1451690012931337e-09,7.780700143759572e-07,2.570983953548274e-08,7.23719466577677e-08,2.3521204184362432e-07,1.6963488747023803e-07,1.2188655418299277e-08,1.2195776832868432e-08,2.2224821982774756e-09,7.392733127886686e-07,1.301679009024781e-07,8.299404292699819e-07,3.240090967748799e-08,2.9139896273733257e-08,5.7258450064656685e-09,True,,,,2.2107076902422307e-07,1.0440400055600207e-07
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R1_G125_P21_PROSE_TSLOW,CCH_ONLY,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.8734630937923687e-07,3.0787354555941032e-09,2.203724839371541e-06,3.800420958733631e-08,1.4336085385480146e-07,4.023015378606942e-07,2.9130896450624277e-07,1.41695792876817e-08,1.3375295537798593e-08,1.887858758209404e-09,2.053701683379927e-06,4.0132237089096634e-07,2.195219618528199e-06,8.90160072319901e-08,7.839698806799689e-08,1.5393677277319995e-08,True,0.0,,,,
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R1_G125_P21_PROSE_TSLOW,CCH_IPR,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.5015742712205737e-07,2.428330492416919e-09,1.724982274393263e-06,3.5780145208451265e-08,1.1727177806619693e-07,3.6292661320658226e-07,2.7880531661139685e-07,1.1353312956430273e-08,1.0342347422920284e-08,1.7868286850131199e-09,1.6506130080529147e-06,3.7212126580143945e-07,1.7741465470066942e-06,7.181011313361907e-08,6.283491249536866e-08,1.2141652461217234e-08,True,5.307416450772706e-10,,,,
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R2_G125_P21_PROSE_TSLOW,CCH_ONLY,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.5150998531235617e-07,2.6201629227829565e-09,1.7947416585442685e-06,4.242336942511054e-08,1.518136549805149e-07,4.4557893374985724e-07,3.2284354745115706e-07,1.6616887421605497e-08,1.591471487927265e-08,2.107251262373211e-09,1.6002052412034118e-06,3.721858168326264e-07,1.914550807669002e-06,6.824400033966782e-08,5.975124300894308e-08,1.3100814613697942e-08,True,,0.0,0.0,,
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R2_G125_P21_PROSE_TSLOW,CCH_IPR,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.4363767597067847e-07,2.1768970736267546e-09,1.4911507162079218e-06,4.781260555179625e-08,1.7104725458239045e-07,5.076346951682353e-07,3.654147064935387e-07,2.0409277823318916e-08,2.0097481012726348e-08,2.420473821374003e-09,1.3784721062393146e-06,3.7064668623187913e-07,1.5838915796706488e-06,5.978836276065991e-08,5.4302930929672755e-08,1.0884485368567454e-08,True,,3.240645307656109e-08,1.4921049396043884e-08,,
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R3_G125_P21_PROSE_TSLOW,CCH_ONLY,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.5150998531235617e-07,2.6201629227829565e-09,1.7947416585442685e-06,4.242336942511054e-08,1.518136549805149e-07,4.4557893374985724e-07,3.2284354745115706e-07,1.6616887421605497e-08,1.591471487927265e-08,2.107251262373211e-09,1.6002052412034118e-06,3.721858168326264e-07,1.914550807669002e-06,6.824400033966782e-08,5.975124300894308e-08,1.3100814613697942e-08,True,,,,0.0,0.0
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R3_G125_P21_PROSE_TSLOW,CCH_IPR,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.436376740618422e-07,2.176897045871179e-09,1.4911506971956557e-06,4.781260502671806e-08,1.7104724037153574e-07,5.076347235899448e-07,3.6541469228268397e-07,2.0409272494248398e-08,2.0097452591016918e-08,2.4204744875078177e-09,1.378472100910244e-06,3.706466853437007e-07,1.583891565459794e-06,5.978836181697034e-08,5.430293020802779e-08,1.0884485229789576e-08,True,,,,3.2406452743494185e-08,1.4921049451555035e-08
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R0_G170_P21_FIGURE_VISUAL_STATIC,CCH_ONLY,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,2.613764988345856e-07,4.373120707137218e-09,3.13022851843045e-06,2.5454871254068043e-08,1.3774959484180727e-07,3.257371758991212e-07,2.2411121847198956e-07,1.253621917385317e-08,1.0409536344013759e-08,1.7742352032001918e-09,2.8777438050298088e-06,3.770816991988113e-07,3.13930427076059e-06,1.2363610890631094e-07,1.0937568978297563e-07,2.186560353611977e-08,True,,,,,
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R0_G170_P21_FIGURE_VISUAL_STATIC,CCH_IPR,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,2.627663896158313e-07,4.398477476772605e-09,3.150065771961816e-06,2.509996936658757e-08,5.671638021453873e-07,5.407454466421768e-07,2.396324134679162e-07,4.155336341682414e-08,4.0391597622146946e-08,1.8653532052326227e-09,2.889266013994529e-06,3.917625361893329e-07,3.1583079724839536e-06,1.2422404521705843e-07,1.0995770460819898e-07,2.1992387383429346e-08,True,,,,,
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R1_G170_P21_FIGURE_VISUAL_TFAST,CCH_ONLY,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.8734630937923687e-07,3.0787354555941032e-09,2.203724839371541e-06,3.800420958733631e-08,1.4336085385480146e-07,4.023015378606942e-07,2.9130896450624277e-07,1.41695792876817e-08,1.3375295537798593e-08,1.887858758209404e-09,2.053701683379927e-06,4.0132237089096634e-07,2.195219618528199e-06,8.90160072319901e-08,7.839698806799689e-08,1.5393677277319995e-08,True,0.0,,,,
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R1_G170_P21_FIGURE_VISUAL_TFAST,CCH_IPR,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,2.868195889913906e-07,1.6561356979815506e-09,1.1265433703807906e-06,3.496465709724962e-08,6.136578711846141e-07,2.9820861868756765e-07,3.5135067832925415e-07,1.3331659332038726e-08,1.1215700368438775e-08,3.897070888214671e-09,1.0885331125365383e-06,1.5833798006070765e-07,1.2038965415683833e-06,4.7617726095516844e-08,4.297454520019173e-08,8.280678490124593e-09,True,2.815663088240328e-07,,,,
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TFAST,CCH_ONLY,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.5150998531235617e-07,2.6201629227829565e-09,1.7947416585442685e-06,4.242336942511054e-08,1.518136549805149e-07,4.4557893374985724e-07,3.2284354745115706e-07,1.6616887421605497e-08,1.591471487927265e-08,2.107251262373211e-09,1.6002052412034118e-06,3.721858168326264e-07,1.914550807669002e-06,6.824400033966782e-08,5.975124300894308e-08,1.3100814613697942e-08,True,,0.0,0.0,,
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TFAST,CCH_IPR,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,3.3258604679933895e-07,8.994197053802111e-11,6.29084315566481e-08,1.7572413490050105e-09,5.17686405743234e-07,4.351266795765696e-07,1.3793669495498762e-07,2.106981078497938e-08,2.085099737314522e-08,9.146323698416836e-10,1.1111373332539642e-07,8.828165576346692e-08,6.602686042356254e-08,6.754183656809687e-09,6.559663645600011e-09,4.4970985269010555e-10,True,,2.3595411813293055e-07,3.314083332206508e-07,,
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R3_G170_P21_FIGURE_VISUAL_TFAST,CCH_ONLY,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.5150998531235617e-07,2.6201629227829565e-09,1.7947416585442685e-06,4.242336942511054e-08,1.518136549805149e-07,4.4557893374985724e-07,3.2284354745115706e-07,1.6616887421605497e-08,1.591471487927265e-08,2.107251262373211e-09,1.6002052412034118e-06,3.721858168326264e-07,1.914550807669002e-06,6.824400033966782e-08,5.975124300894308e-08,1.3100814613697942e-08,True,,,,0.0,0.0
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R3_G170_P21_FIGURE_VISUAL_TFAST,CCH_IPR,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,3.3258604746783975e-07,8.994198159688327e-11,6.290843929158718e-08,1.7572409360324785e-09,5.176864092959477e-07,4.3512682168511674e-07,1.379366807441329e-07,2.106981256133622e-08,2.0851018689427292e-08,9.146332580201033e-10,1.111137368781101e-07,8.828165354302087e-08,6.602687463441725e-08,6.754183379253931e-09,6.559663312533104e-09,4.497099082012568e-10,True,,,,2.3595411824395285e-07,3.314083338867846e-07
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R1_G170_P21_FIGURE_VISUAL_TREFERENCE,CCH_ONLY,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.8734630937923687e-07,3.0787354555941032e-09,2.203724839371541e-06,3.800420958733631e-08,1.4336085385480146e-07,4.023015378606942e-07,2.9130896450624277e-07,1.41695792876817e-08,1.3375295537798593e-08,1.887858758209404e-09,2.053701683379927e-06,4.0132237089096634e-07,2.195219618528199e-06,8.90160072319901e-08,7.839698806799689e-08,1.5393677277319995e-08,True,0.0,,,,
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R1_G170_P21_FIGURE_VISUAL_TREFERENCE,CCH_IPR,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.4970017890217692e-07,2.6160019012122504e-09,1.8020916705270374e-06,4.055715395361214e-08,2.9714358262822316e-07,2.3330480303229706e-07,4.7591126417501073e-07,1.2557284989611617e-08,1.0183917709127854e-08,3.093342249016473e-09,1.675140504531214e-06,3.7806345787316786e-07,1.9127573089861016e-06,7.154974079881526e-08,6.264355095764174e-08,1.3080009506061252e-08,True,3.1606526063043816e-08,,,,
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TREFERENCE,CCH_ONLY,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.5150998531235617e-07,2.6201629227829565e-09,1.7947416585442685e-06,4.242336942511054e-08,1.518136549805149e-07,4.4557893374985724e-07,3.2284354745115706e-07,1.6616887421605497e-08,1.591471487927265e-08,2.107251262373211e-09,1.6002052412034118e-06,3.721858168326264e-07,1.914550807669002e-06,6.824400033966782e-08,5.975124300894308e-08,1.3100814613697942e-08,True,,0.0,0.0,,
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TREFERENCE,CCH_IPR,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,2.633375383353809e-07,1.1451469718228718e-09,7.781381158229192e-07,2.678500579228116e-08,1.6767267752015869e-07,3.300141599993367e-07,2.4211247762195853e-07,1.663942228447013e-08,1.669684479566058e-08,2.2222224060897133e-09,7.38494176033555e-07,1.3088237871272668e-07,8.298954234930989e-07,3.241933371755934e-08,2.9146497881882283e-08,5.725734858463838e-09,True,,2.2101798846652088e-07,1.0438208541962979e-07,,
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R3_G170_P21_FIGURE_VISUAL_TREFERENCE,CCH_ONLY,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.5150998531235617e-07,2.6201629227829565e-09,1.7947416585442685e-06,4.242336942511054e-08,1.518136549805149e-07,4.4557893374985724e-07,3.2284354745115706e-07,1.6616887421605497e-08,1.591471487927265e-08,2.107251262373211e-09,1.6002052412034118e-06,3.721858168326264e-07,1.914550807669002e-06,6.824400033966782e-08,5.975124300894308e-08,1.3100814613697942e-08,True,,,,0.0,0.0
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R3_G170_P21_FIGURE_VISUAL_TREFERENCE,CCH_IPR,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,2.633375375891181e-07,1.1451469661850205e-09,7.781381119919463e-07,2.6785006340556882e-08,1.6767268107287236e-07,3.300141599993367e-07,2.4211250604366796e-07,1.663941517904277e-08,1.6696887428224727e-08,2.222223072223528e-09,7.384941778099119e-07,1.3088237782454826e-07,8.298954092822441e-07,3.241933327347013e-08,2.9146497604326527e-08,5.725734830708262e-09,True,,,,2.2101798846652088e-07,1.0438208553065209e-07
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R1_G170_P21_FIGURE_VISUAL_TSLOW,CCH_ONLY,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.8734630937923687e-07,3.0787354555941032e-09,2.203724839371541e-06,3.800420958733631e-08,1.4336085385480146e-07,4.023015378606942e-07,2.9130896450624277e-07,1.41695792876817e-08,1.3375295537798593e-08,1.887858758209404e-09,2.053701683379927e-06,4.0132237089096634e-07,2.195219618528199e-06,8.90160072319901e-08,7.839698806799689e-08,1.5393677277319995e-08,True,0.0,,,,
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R1_G170_P21_FIGURE_VISUAL_TSLOW,CCH_IPR,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.502375784823212e-07,2.4292877655231887e-09,1.7259708419204864e-06,3.709013000515321e-08,6.984147660205053e-08,3.398218382244522e-07,2.9343198093556566e-07,1.0877053924218671e-08,8.944883944650428e-09,1.8962433845359783e-09,1.6514168823533737e-06,3.7145906661706363e-07,1.77488690233929e-06,7.184976313912017e-08,6.286844711489437e-08,1.2146438826965422e-08,True,5.324647944782157e-10,,,,
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TSLOW,CCH_ONLY,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.5150998531235617e-07,2.6201629227829565e-09,1.7947416585442685e-06,4.242336942511054e-08,1.518136549805149e-07,4.4557893374985724e-07,3.2284354745115706e-07,1.6616887421605497e-08,1.591471487927265e-08,2.107251262373211e-09,1.6002052412034118e-06,3.721858168326264e-07,1.914550807669002e-06,6.824400033966782e-08,5.975124300894308e-08,1.3100814613697942e-08,True,,0.0,0.0,,
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R2_G170_P21_FIGURE_VISUAL_TSLOW,CCH_IPR,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.4363591069108888e-07,2.1766554836755853e-09,1.4910470265053897e-06,4.925820709582484e-08,2.284714817335498e-07,5.434464753761858e-07,3.4714845753569534e-07,2.1187592125215815e-08,2.1182501086514094e-08,2.330824422358546e-09,1.3783962327096333e-06,3.7102744654404773e-07,1.5837059130774378e-06,5.979214823259582e-08,5.430252847382633e-08,1.0883277418161086e-08,True,,3.2404206096181554e-08,1.4919986468520108e-08,,
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R3_G170_P21_FIGURE_VISUAL_TSLOW,CCH_ONLY,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.5150998531235617e-07,2.6201629227829565e-09,1.7947416585442685e-06,4.242336942511054e-08,1.518136549805149e-07,4.4557893374985724e-07,3.2284354745115706e-07,1.6616887421605497e-08,1.591471487927265e-08,2.107251262373211e-09,1.6002052412034118e-06,3.721858168326264e-07,1.914550807669002e-06,6.824400033966782e-08,5.975124300894308e-08,1.3100814613697942e-08,True,,,,0.0,0.0
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R3_G170_P21_FIGURE_VISUAL_TSLOW,CCH_IPR,native_source_rest_root,RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.4363591054425606e-07,2.1766554808566596e-09,1.4910470245743734e-06,4.9258206825018835e-08,2.284714852862635e-07,5.434465890630236e-07,3.4714844332484063e-07,2.1187597454286333e-08,2.1182490428373058e-08,2.330824644403151e-09,1.3783962202751354e-06,3.710274443236017e-07,1.5837059059720104e-06,5.979214817708467e-08,5.430252841831518e-08,1.0883277404283298e-08,True,,,,3.2404205763114646e-08,1.491998657954241e-08
N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1:B00,N_ABS_NKCC_S4_PLOW_KLOW_AE4NA20_P2_H1,N_ABS_NKCC,4.0,2.0,0.056878,0.2,0.2,1.0,H1,R3_G125_P21_PROSE_TREFERENCE,CCH_ONLY,nearby_cell_nacl_down,NEARBY_RADAU_VS_BDF,production_radau,production_bdf,True,True,True,1.5341961177256422e-07,2.410083416257841e-09,1.6509590363739231e-06,4.796543974372279e-08,1.5809365550012444e-07,4.725324913579243e-07,3.4380569502445724e-07,1.878716560099747e-08,1.822222017722197e-08,2.245305052994695e-09,1.5161642519245788e-06,3.8430415649770566e-07,1.7558536686834714e-06,6.431969690190442e-08,5.800385388665674e-08,1.2050417080855524e-08,True,,,,0.0,0.0
