variant_id,candidate_id,na_capacity_fraction,k_capacity_fraction,equilibrium_constant,saturation_strength,bath_hco3_mM,grid_axis,activity_scale,unit_contribution,fitted_contribution,calibration_residual,calibration_l2_error,calibration_max_abs_error,wt_baseline_closure_error,wt_baseline_admissible,assay_admissible,energetic_bias_source_supported,coherent_fixed_chassis_bath,fully_source_supported,knockout_target_read_by_calibrator,simulation_status,ae4_ko_endpoint_flow_ratio,ae4_ko_integrated_flow_ratio,wt_endpoint_flow
R2_0383_C8_112_SAT_fNa0.48387097_Keq100_sat0.01_B21,C8_112_SAT,0.48387096774193544,0.5161290322580645,100.0,0.01,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.00042762761269399567,"[-37.976797262976724, -51.51459661546235, 89.49139387843908, -178.98278775687817]","[-0.016239927151330606, -0.022029063969564354, 0.03826899112089496, -0.07653798224178993]","[0.02264341152514938, -0.022029063969564354, -0.0006143475555850236, 0.0012286951111700473]",0.0316210508912606,0.02264341152514938,0.0007889690409069528,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0384_C8_112_SAT_fNa0.48387097_Keq100_sat0.1_B21,C8_112_SAT,0.48387096774193544,0.5161290322580645,100.0,0.1,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0042762073272338795,"[-3.7977986453020547, -5.151497282674727, 8.949295927976781, -17.898591855953562]","[-0.016240174394399547, -0.02202887042639909, 0.03826904482079863, -0.07653808964159727]","[0.02264316428208044, -0.02202887042639909, -0.000614293855681354, 0.001228587711362708]",0.03162073379404727,0.02264316428208044,0.0007889604261658745,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0385_C8_112_SAT_fNa0.48387097_Keq100_sat1_B21,C8_112_SAT,0.48387096774193544,0.5161290322580645,100.0,1.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.04276200447193765,"[-0.3797810537612111, -0.51515010448178, 0.8949311582429911, -1.7898623164859822]","[-0.0162401991192941, -0.022028851071569024, 0.03826905019086312, -0.07653810038172625]","[0.022643139557185887, -0.022028851071569024, -0.0006142884856168637, 0.0012285769712337274]",0.031620702083561825,0.022643139557185887,0.0007889595646712907,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0386_C8_112_SAT_fNa0.48387097_Keq100_sat10_B21,C8_112_SAT,0.48387096774193544,0.5161290322580645,100.0,10.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.4276199759189058,"[-0.03797811726847213, -0.051515014210324096, 0.08949313147879623, -0.17898626295759246]","[-0.016240201591789436, -0.022028849136080882, 0.03826905072787032, -0.07653810145574064]","[0.02264313708469055, -0.022028849136080882, -0.0006142879486096681, 0.0012285758972193361]",0.031620698912505636,0.02264313708469055,0.0007889594785216277,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0387_C8_112_SAT_fNa0.48387097_Keq100_sat100_B21,C8_112_SAT,0.48387096774193544,0.5161290322580645,100.0,100.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,4.276199690388581,"[-0.003797811845770764, -0.005151501458653874, 0.008949313304424639, -0.017898626608849277]","[-0.01624020183903903, -0.022028848942532018, 0.03826905078157105, -0.0765381015631421]","[0.022643136837440958, -0.022028848942532018, -0.0006142878949089367, 0.0012285757898178734]",0.03162069859539995,0.022643136837440958,0.0007889594699066591,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0388_C8_112_SAT_fNa0.5_Keq0.01_sat0.01_B21,C8_112_SAT,0.5,0.5,0.01,0.01,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[49.91693560246737, 40.46575893859289, -90.38269454106026, 180.76538908212052]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0389_C8_112_SAT_fNa0.5_Keq0.01_sat0.1_B21,C8_112_SAT,0.5,0.5,0.01,0.1,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[4.991708080476383, 4.046857824087693, -9.038565904564077, 18.077131809128154]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0390_C8_112_SAT_fNa0.5_Keq0.01_sat1_B21,C8_112_SAT,0.5,0.5,0.01,1.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[0.49917095325039945, 0.40468860192712175, -0.9038595551775213, 1.8077191103550425]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0391_C8_112_SAT_fNa0.5_Keq0.01_sat10_B21,C8_112_SAT,0.5,0.5,0.01,10.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[0.04991709677706802, 0.04046888838811179, -0.09038598516517982, 0.18077197033035963]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0392_C8_112_SAT_fNa0.5_Keq0.01_sat100_B21,C8_112_SAT,0.5,0.5,0.01,100.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[0.004991709692227083, 0.0040468891207653904, -0.009038598812992474, 0.018077197625984948]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0393_C8_112_SAT_fNa0.5_Keq0.1_sat0.01_B21,C8_112_SAT,0.5,0.5,0.1,0.01,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[49.17661029914037, -1.3030347497685446, -47.87357554937183, 95.74715109874366]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0394_C8_112_SAT_fNa0.5_Keq0.1_sat0.1_B21,C8_112_SAT,0.5,0.5,0.1,0.1,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[4.917705930860618, -0.13031892783034715, -4.78738700303027, 9.57477400606054]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0395_C8_112_SAT_fNa0.5_Keq0.1_sat1_B21,C8_112_SAT,0.5,0.5,0.1,1.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[0.49177104210003725, -0.013032047331728188, -0.47873899476830906, 0.9574779895366181]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0396_C8_112_SAT_fNa0.5_Keq0.1_sat10_B21,C8_112_SAT,0.5,0.5,0.1,10.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[0.049177108700147985, -0.0013032062786799148, -0.04787390242146807, 0.09574780484293614]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0397_C8_112_SAT_fNa0.5_Keq0.1_sat100_B21,C8_112_SAT,0.5,0.5,0.1,100.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[0.0049177109149162465, -0.0001303206433230826, -0.004787390271593164, 0.009574780543186327]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0398_C8_112_SAT_fNa0.5_Keq1_sat0.01_B21,C8_112_SAT,0.5,0.5,1.0,0.01,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[42.33723913608382, -41.327841918459534, -1.009397217624283, 2.018794435248566]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,True,True,False,False,not_run_round2_closure_localization,,,
R2_0399_C8_112_SAT_fNa0.5_Keq1_sat0.1_B21,C8_112_SAT,0.5,0.5,1.0,0.1,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[4.23383772611054, -4.133060104222688, -0.10077762188785222, 0.20155524377570444]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,True,True,False,False,not_run_round2_closure_localization,,,
R2_0400_C8_112_SAT_fNa0.5_Keq1_sat1_B21,C8_112_SAT,0.5,0.5,1.0,1.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[0.4233849107697307, -0.41330876974866215, -0.010076141021068574, 0.02015228204213715]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,True,True,False,False,not_run_round2_closure_localization,,,
R2_0401_C8_112_SAT_fNa0.5_Keq1_sat10_B21,C8_112_SAT,0.5,0.5,1.0,10.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[0.0423385024585935, -0.04133090456833279, -0.0010075978902607044, 0.002015195780521409]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,True,True,False,False,not_run_round2_closure_localization,,,
R2_0402_C8_112_SAT_fNa0.5_Keq1_sat100_B21,C8_112_SAT,0.5,0.5,1.0,100.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[0.004233850359675588, -0.004133090732768147, -0.00010075962690744063, 0.00020151925381488127]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,True,True,False,False,not_run_round2_closure_localization,,,
R2_0403_C8_112_SAT_fNa0.5_Keq10_sat0.01_B21,C8_112_SAT,0.5,0.5,10.0,0.01,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0006878663776817986,"[4.652956310808519, -49.058480910861725, 44.405524600053205, -88.81104920010641]","[0.003200612203027521, -0.033745679558726115, 0.030545067355698594, -0.06109013471139719]","[0.04208395087950751, -0.033745679558726115, -0.008338271320781392, 0.016676542641562785]",0.05707419428782025,0.04208395087950751,0.0014663397501180372,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0404_C8_112_SAT_fNa0.5_Keq10_sat0.1_B21,C8_112_SAT,0.5,0.5,10.0,0.1,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.006878513093937754,"[0.4653190425234142, -4.9059604283986795, 4.440641385875265, -8.88128277175053]","[0.003200703126855883, -0.03374571304508079, 0.030545009918224904, -0.06109001983644981]","[0.04208404180333587, -0.03374571304508079, -0.008338328758255083, 0.016676657516510165]",0.05707432308691515,0.04208404180333587,0.0014663429181956805,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0405_C8_112_SAT_fNa0.5_Keq10_sat1_B21,C8_112_SAT,0.5,0.5,10.0,1.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.06878498025667693,"[0.04653213837972458, -0.49059716624128924, 0.44406502786156465, -0.8881300557231293]","[0.003200712219750314, -0.03374571639388873, 0.030545004174138413, -0.061090008348276825]","[0.0420840508962303, -0.03374571639388873, -0.008338334502341574, 0.016676669004683148]",0.05707433596756052,0.0420840508962303,0.0014663432350212704,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0406_C8_112_SAT_fNa0.5_Keq10_sat10_B21,C8_112_SAT,0.5,0.5,10.0,10.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.6878496518840865,"[0.004653216179259247, -0.049059727858171434, 0.044406511678912186, -0.08881302335782437]","[0.0032007131290448724, -0.03374571672877124, 0.03054500359972637, -0.06109000719945274]","[0.04208405180552486, -0.03374571672877124, -0.008338335076753616, 0.016676670153507232]",0.05707433725563241,0.04208405180552486,0.0014663432667040076,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0407_C8_112_SAT_fNa0.5_Keq10_sat100_B21,C8_112_SAT,0.5,0.5,10.0,100.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,6.878496368158184,"[0.00046532164133880567, -0.004905972898157597, 0.004440651256818791, -0.008881302513637583]","[0.00320071321997438, -0.03374571676225951, 0.03054500354228513, -0.06109000708457026]","[0.042084051896454366, -0.03374571676225951, -0.008338335134194855, 0.01667667026838971]",0.05707433738443968,0.042084051896454366,0.001466343269872283,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0408_C8_112_SAT_fNa0.5_Keq100_sat0.01_B21,C8_112_SAT,0.5,0.5,100.0,0.01,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0004308661426503734,"[-39.24269050507595, -49.904765471229155, 89.14745597630511, -178.29491195261022]","[-0.01690834668514451, -0.02150227379846005, 0.03841062048360456, -0.07682124096720912]","[0.021974991991335478, -0.02150227379846005, -0.0004727181928754279, 0.0009454363857508558]",0.030763051928776135,0.021974991991335478,0.0007656791616799873,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0409_C8_112_SAT_fNa0.5_Keq100_sat0.1_B21,C8_112_SAT,0.5,0.5,100.0,0.1,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.004308590214652701,"[-3.9243919334787902, -4.9905129925911424, 8.914904926069934, -17.829809852139867]","[-0.01690859668304871, -0.021502075445975363, 0.038410672129024076, -0.07682134425804815]","[0.021974741993431277, -0.021502075445975363, -0.0004726665474559105, 0.000945333094911821]",0.030762730738471643,0.021974741993431277,0.000765670450951618,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0410_C8_112_SAT_fNa0.5_Keq100_sat1_B21,C8_112_SAT,0.5,0.5,100.0,1.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.04308583093396236,"[-0.39244042221991815, -0.4990516637167244, 0.8914920859366425, -1.782984171873285]","[-0.016908621683420198, -0.021502055610211422, 0.03841067729363162, -0.07682135458726325]","[0.02197471699305979, -0.021502055610211422, -0.00047266138284836334, 0.0009453227656967267]",0.030762698618682263,0.02197471699305979,0.0007656695798585347,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0411_C8_112_SAT_fNa0.5_Keq100_sat10_B21,C8_112_SAT,0.5,0.5,100.0,10.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.4308582381269875,"[-0.039244054510754536, -0.04990517001625147, 0.08914922452700601, -0.17829844905401201]","[-0.016908624183463155, -0.021502053626629873, 0.038410677810093025, -0.07682135562018605]","[0.02197471449301683, -0.021502053626629873, -0.0004726608663869619, 0.0009453217327739238]",0.030762695406695743,0.02197471449301683,0.0007656694927490241,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0412_C8_112_SAT_fNa0.5_Keq100_sat100_B21,C8_112_SAT,0.5,0.5,100.0,100.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,4.308582310057232,"[-0.003924405573963123, -0.00499051703807094, 0.008914922612034065, -0.01782984522406813]","[-0.01690862443346751, -0.021502053428271665, 0.03841067786173918, -0.07682135572347835]","[0.021974714243012478, -0.021502053428271665, -0.0004726608147408093, 0.0009453216294816186]",0.030762695085497012,0.021974714243012478,0.000765669484038071,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0413_C8_112_SAT_fNa0.75_Keq0.01_sat0.01_B21,C8_112_SAT,0.75,0.25,0.01,0.01,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[74.87540340370106, 20.232879469296446, -95.1082828729975, 190.216565745995]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0414_C8_112_SAT_fNa0.75_Keq0.01_sat0.1_B21,C8_112_SAT,0.75,0.25,0.01,0.1,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[7.487562120714575, 2.0234289120438467, -9.510991032758422, 19.021982065516845]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0415_C8_112_SAT_fNa0.75_Keq0.01_sat1_B21,C8_112_SAT,0.75,0.25,0.01,1.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[0.7487564298755992, 0.20234430096356087, -0.9511007308391601, 1.9022014616783203]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0416_C8_112_SAT_fNa0.75_Keq0.01_sat10_B21,C8_112_SAT,0.75,0.25,0.01,10.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[0.07487564516560204, 0.020234444194055894, -0.09511008935965792, 0.19022017871931585]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0417_C8_112_SAT_fNa0.75_Keq0.01_sat100_B21,C8_112_SAT,0.75,0.25,0.01,100.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[0.007487564538340625, 0.0020234445603826952, -0.00951100909872332, 0.01902201819744664]","[0.0, 0.0, -0.0, 0.0]","[0.03888333867647999, 0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0418_C8_112_SAT_fNa0.75_Keq0.1_sat0.01_B21,C8_112_SAT,0.75,0.25,0.1,0.01,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[73.76491544871055, -0.6515173748842723, -73.11339807382627, 146.22679614765255]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0419_C8_112_SAT_fNa0.75_Keq0.1_sat0.1_B21,C8_112_SAT,0.75,0.25,0.1,0.1,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[7.376558896290927, -0.06515946391517358, -7.311399432375754, 14.622798864751507]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0420_C8_112_SAT_fNa0.75_Keq0.1_sat1_B21,C8_112_SAT,0.75,0.25,0.1,1.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[0.7376565631500559, -0.006516023665864094, -0.7311405394841918, 1.4622810789683836]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0421_C8_112_SAT_fNa0.75_Keq0.1_sat10_B21,C8_112_SAT,0.75,0.25,0.1,10.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[0.07376566305022197, -0.0006516031393399574, -0.07311405991088202, 0.14622811982176404]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
R2_0422_C8_112_SAT_fNa0.75_Keq0.1_sat100_B21,C8_112_SAT,0.75,0.25,0.1,100.0,21.0,Na_K_capacity_x_equilibrium_x_saturation,0.0,"[0.00737656637237437, -6.51603216615413e-05, -0.007311406050712829, 0.014622812101425658]","[0.0, -0.0, -0.0, 0.0]","[0.03888333867647999, -0.0, -0.03888333867647999, 0.07776667735295997]",0.09524433925320216,0.07776667735295997,0.0027096403272154363,False,True,False,True,False,False,not_run_round2_closure_localization,,,
