mechanism_id,scenario,activity_scale,calibration_mode,solver_success,solver_message,solver_nfev,solver_cost,solver_optimality,active_bound_count,initial_start_count,initial_start_seed,converged_root_count,distinct_converged_root_count,state,max_abs_raw_rhs,pH_i,cell_volume_pL,cl_i_mM,cl_target_z,pH_target_z,na_i_minus_published_mM,k_i_minus_published_mM,hco3_i_minus_published_mM,volume_minus_published_pL,quantified_rest_gate_pass,knockout_flow_target_read_by_solver,non_ae4_chassis_fingerprint,failure_reason,core_candidate_id,reference_volume_capacity,log10_capacity_offset,capacity_gate_margin,capacity_gate_pass,profile_kind,knockout_target_read_by_variant_selector,capacity_position,capacity_interval_lower,capacity_interval_upper,capacity_log_interval_fraction
C7_123_CAPACITY_PROFILE_-0.850,wt,0.0002570869784432161,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,12,2.4546795796959815e-20,1.2646627283498962e-06,0,3,,3,1,"[118.61174769576982, 5.573436241949701, 36.05796190166949, 25.136469895326975, 119.75865024723014, 46.45194516601061, 30.788183253503117]",1.9235356598610215e-13,7.173748943544547,1.6332874728979228,46.45194516601061,-2.432036555992928,3.7678420506363857,5.136469895326975,-0.2413497527698638,18.788183253503117,0.3332874728979227,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.432 SEM from target; WT resting pH is 3.768 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C7_123,0.0018200364260893057,-0.85,-1.5637497915224827,False,posthoc_KO_blind_finite_scan,False,,,,
C7_123_CAPACITY_PROFILE_-0.825,wt,0.00027232033961055,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,18,1.3033803653948727e-21,9.93385022677553e-07,0,3,,3,1,"[118.61358771902728, 5.573992678446952, 35.74591082620601, 25.255519366544128, 119.64179027673566, 46.39367978542225, 30.25803055397714]",4.536676960047409e-14,7.168716349861155,1.6191527551940017,46.39367978542225,-2.470880143051834,3.695947855159355,5.255519366544128,-0.35820972326433775,18.25803055397714,0.31915275519400166,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.471 SEM from target; WT resting pH is 3.696 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C7_123,0.0018200364260893057,-0.825,-1.4550211938000133,False,posthoc_KO_blind_finite_scan,False,,,,
C7_123_CAPACITY_PROFILE_-0.800,wt,0.0002884563341740195,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,17,1.1347232516953642e-22,1.3417080917860546e-07,0,3,,3,1,"[118.6154802902559, 5.574564890065839, 35.4405812985047, 25.376741389106723, 119.52282018692567, 46.33484953261558, 29.731159936448496]",1.3135076345428044e-14,7.163651658506834,1.6053224978416778,46.33484953261558,-2.5101003115896154,3.6235951215261935,5.376741389106723,-0.4771798130743292,17.731159936448496,0.30532249784167775,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.510 SEM from target; WT resting pH is 3.624 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C7_123,0.0018200364260893057,-0.8,-1.3486345987821355,False,posthoc_KO_blind_finite_scan,False,,,,
C7_123_CAPACITY_PROFILE_-0.775,wt,0.00030554844652481506,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,15,3.685078911214763e-20,9.330556739063498e-07,0,3,,3,1,"[118.61742600661357, 5.575153047559002, 35.1419259989511, 25.500156558032376, 119.40172008479827, 46.275457474337706, 29.207882130215722]",2.014055813986625e-13,7.158557355494883,1.5917945574437795,46.275457474337706,-2.549695017108197,3.550819364212617,5.500156558032376,-0.5982799152017293,17.207882130215722,0.29179455744377947,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.550 SEM from target; WT resting pH is 3.551 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C7_123,0.0018200364260893057,-0.775,-1.244573518798303,False,posthoc_KO_blind_finite_scan,False,,,,
C7_123_CAPACITY_PROFILE_-0.750,wt,0.000323653330203544,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,12,4.38235049687899e-22,1.0344025985114754e-06,0,3,,3,1,"[118.61942545377322, 5.575757317783458, 34.849889337703914, 25.625788073719004, 119.27846745793505, 46.21550469379939, 28.68849748005718]",2.381366032959845e-14,7.153435960396659,1.5785664159935584,46.21550469379939,-2.589663537467075,3.4776565770951273,5.625788073719004,-0.7215325420649492,16.68849748005718,0.27856641599355836,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.590 SEM from target; WT resting pH is 3.478 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C7_123,0.0018200364260893057,-0.75,-1.1428185845658332,False,posthoc_KO_blind_finite_scan,False,,,,
C7_123_CAPACITY_PROFILE_-0.725,wt,0.00034283099568413916,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,37,6.164213855983418e-20,7.328746518260831e-07,0,3,,3,1,"[118.62147920835291, 5.576377864438535, 34.5644081869112, 25.75366205704448, 119.1530368622937, 46.154990115834465, 28.17329585764454]",2.9169360379062205e-13,7.148290025533085,1.5656352140412755,46.154990115834465,-2.6300065894436906,3.404143221901215,5.75366205704448,-0.8469631377062967,16.17329585764454,0.26563521404127544,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.630 SEM from target; WT resting pH is 3.404 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C7_123,0.0018200364260893057,-0.725,-1.0433478003175032,False,posthoc_KO_blind_finite_scan,False,,,,
C7_123_CAPACITY_PROFILE_-0.700,wt,0.0003631450092846634,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,15,1.907656893404859e-20,1.6500529595188556e-06,0,3,,3,1,"[118.62358784088524, 5.577014848945866, 34.285412572378284, 25.883807892975575, 119.02539958212283, 46.09391032331759, 27.662556616588223]",1.5949972180143148e-13,7.143122135616961,1.5529977820241048,46.09391032331759,-2.6707264511216096,3.330316223099443,5.883807892975575,-0.9746004178771699,15.662556616588223,0.2529977820241047,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.671 SEM from target; WT resting pH is 3.330 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C7_123,0.0018200364260893057,-0.7,-0.9461367848008049,False,posthoc_KO_blind_finite_scan,False,,,,
C7_123_CAPACITY_PROFILE_-0.675,wt,0.00038466270386432086,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,17,2.822335027131097e-20,6.004962078970602e-08,0,3,,3,1,"[118.62575191916383, 5.577668431457838, 34.01282632122907, 26.016258600030508, 118.89552326447877, 46.03225936787975, 27.15654857861356]",2.024454064882965e-13,7.137934907480558,1.5406506696027118,46.03225936787975,-2.7118270880801654,3.2562129640079664,6.016258600030508,-1.1044767355212315,15.15654857861356,0.24065066960271175,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.712 SEM from target; WT resting pH is 3.256 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C7_123,0.0018200364260893057,-0.675,-0.8511589969439357,False,posthoc_KO_blind_finite_scan,False,,,,
C7_123_CAPACITY_PROFILE_-0.650,wt,0.0004074554020050502,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,21,2.1526263616841165e-20,2.80196125776972e-06,0,3,,3,1,"[118.62797201211183, 5.578338772015347, 33.7465676660316, 26.151051230795414, 118.76337152330463, 45.97002857276654, 26.655530050678422]",1.808499133401689e-13,7.132730989724094,1.5285901730258231,45.97002857276654,-2.7533142848223093,3.181871281772773,6.151051230795414,-1.2366284766953726,14.655530050678422,0.22859017302582307,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.753 SEM from target; WT resting pH is 3.182 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C7_123,0.0018200364260893057,-0.65,-0.7583859463524854,False,posthoc_KO_blind_finite_scan,False,,,,
C7_123_CAPACITY_PROFILE_-0.625,wt,0.0004315986524174592,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,16,4.5575735328581245e-20,9.335678351283289e-07,0,3,,3,1,"[118.63024869416144, 5.579026031860771, 33.486549801756986, 26.2882273049018, 118.62890351165639, 45.90720632879108, 26.159748860081933]",2.552544168704189e-13,7.127513061888747,1.5168123603583317,45.90720632879108,-2.7951957808059498,3.1073294555535265,6.288227304901799,-1.3710964883436105,14.159748860081933,0.21681236035833162,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.795 SEM from target; WT resting pH is 3.107 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C7_123,0.0018200364260893057,-0.625,-0.6677873873717819,False,posthoc_KO_blind_finite_scan,False,,,,
C7_123_CAPACITY_PROFILE_-0.600,wt,0.00045717248035469156,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,19,1.7591762878904744e-22,6.375939830246073e-07,0,3,,3,1,"[118.63258255018512, 5.579730374911391, 33.232681407283124, 26.427833277229738, 118.49207345935592, 45.843777882700756, 25.66944242856767]",1.529534843832008e-14,7.122283834923741,1.5053130951034182,45.843777882700756,-2.83748141153283,3.0326262131963,6.4278332772297375,-1.5079265406440783,13.66944242856767,0.2053130951034181,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.837 SEM from target; WT resting pH is 3.033 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C7_123,0.0018200364260893057,-0.6,-0.5793315007955244,False,posthoc_KO_blind_finite_scan,False,,,,
C7_123_CAPACITY_PROFILE_-0.575,wt,0.00048426165286424795,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,31,1.6647732430023482e-21,7.884407898884676e-08,0,3,,3,1,"[118.63497418097215, 5.580451969402952, 32.984867112994834, 26.569921043053277, 118.35283017435215, 45.77972511972115, 25.184837838825043]",4.0703856805750145e-14,7.117046049944698,1.4940880573830426,45.77972511972115,-2.8801832535192347,2.9578007134956885,6.569921043053277,-1.6471698256478504,13.184837838825043,0.19408805738304258,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.880 SEM from target; WT resting pH is 2.958 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C7_123,0.0018200364260893057,-0.575,-0.49298505679263505,False,posthoc_KO_blind_finite_scan,False,,,,
C7_123_CAPACITY_PROFILE_-0.550,wt,0.0005129559597569658,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,17,5.363247422676476e-20,1.98547107121621e-06,0,3,,3,1,"[118.63742420935657, 5.581190989714053, 32.74300793204722, 26.714548484753642, 118.21111650328022, 45.71502633862351, 24.706151926792316]",2.7378934212065767e-13,7.111802478072858,1.4831327634725235,45.71502633862351,-2.9233157742509945,2.882892543897965,6.714548484753642,-1.7888834967197766,12.706151926792316,0.1831327634725235,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.923 SEM from target; WT resting pH is 2.883 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C7_123,0.0018200364260893057,-0.55,-0.46165788712549727,False,posthoc_KO_blind_finite_scan,False,,,,
C7_123_CAPACITY_PROFILE_-0.525,wt,0.0005433505112244575,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,16,5.6574224383719945e-21,2.0260438827818083e-06,0,3,,3,1,"[118.63993328688657, 5.581947618363455, 32.50700164907726, 26.861780059480544, 118.0668687517204, 45.649656022403725, 24.23359137745032]",8.731478824446746e-14,7.1065559197837,1.472442583407682,45.649656022403725,-2.966895985064184,2.8079417111957126,6.8617800594805445,-1.9331312482795937,12.23359137745032,0.17244258340768193,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -2.967 SEM from target; WT resting pH is 2.808 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C7_123,0.0018200364260893057,-0.525,-0.48344799253209203,False,posthoc_KO_blind_finite_scan,False,,,,
C7_123_CAPACITY_PROFILE_-0.500,wt,0.000575546053091491,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,21,3.9844586252044214e-20,1.0407457349263308e-06,0,3,,3,1,"[118.64250210115296, 5.582722048196625, 32.27674316671126, 27.01168743289515, 117.92001605915223, 45.5835846040059, 23.76735281893923]",2.343966045920369e-13,7.101309203510077,1.4620127566803025,45.5835846040059,-3.010943597329401,2.7329886215725248,7.011687432895151,-2.079983940847768,11.76735281893923,0.16201275668030246,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -3.011 SEM from target; WT resting pH is 2.733 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C7_123,0.0018200364260893057,-0.5,-0.5054717986647006,False,posthoc_KO_blind_finite_scan,False,,,,
C7_123_CAPACITY_PROFILE_-0.475,wt,0.0006096493007482475,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,61,2.1076193954357837e-20,3.5149232806524203e-07,0,3,,3,1,"[118.64513138384194, 5.583514484769646, 32.05212481249129, 27.164350162689377, 117.77047972498208, 45.51677822769586, 23.30762291368044]",1.44809846948617e-13,7.0960651846585,1.451838406140722,45.51677822769586,-3.055481181536095,2.6580740665500024,7.164350162689377,-2.2295202750179186,11.30762291368044,0.15183840614072186,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -3.055 SEM from target; WT resting pH is 2.658 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C7_123,0.0018200364260893057,-0.475,-0.5277405907680475,False,posthoc_KO_blind_finite_scan,False,,,,
C7_123_CAPACITY_PROFILE_-0.450,wt,0.0006457732928693104,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,20,1.000583268281023e-20,1.9419978893521485e-06,0,3,,3,1,"[118.64782191913885, 5.584325148881354, 31.833036611704152, 27.319856425940497, 117.61817249117098, 45.44919851219917, 22.854578446396623]",1.1479152907824605e-13,7.090826743959948,1.4419145503559385,45.44919851219917,-3.100534325200556,2.583239199427822,7.319856425940497,-2.3818275088290193,10.854578446396623,0.14191455035593847,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -3.101 SEM from target; WT resting pH is 2.583 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C7_123,0.0018200364260893057,-0.45,-0.550267162600278,False,posthoc_KO_blind_finite_scan,False,,,,
C7_123_CAPACITY_PROFILE_-0.425,wt,0.0006840377660918215,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,36,1.3481944160894744e-20,1.5493922907092985e-06,0,3,,3,1,"[118.65057455312115, 5.585154279333175, 31.619366517891603, 27.478303807284167, 117.4629977651836, 45.38080230983186, 22.408386389596835]",1.217882405311609e-13,7.0855967852315755,1.4322361140508404,45.38080230983186,-3.1461317934454294,2.5085255033082197,7.478303807284167,-2.5370022348163985,10.408386389596835,0.13223611405084035,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -3.146 SEM from target; WT resting pH is 2.509 SEM from target; WT resting volume lies outside the explicit +/-10% sensitivity around the published 1.3 pL convention,C7_123,0.0018200364260893057,-0.425,-0.5730658967227147,False,posthoc_KO_blind_finite_scan,False,,,,
C7_123_CAPACITY_PROFILE_-0.400,wt,0.0007245695518947128,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,16,2.934965091551469e-20,4.1157815005650985e-07,0,3,,3,1,"[118.65339020345438, 5.5860021358209115, 31.41100061665621, 27.639800135149773, 117.30484879525203, 45.311541471725974, 21.969203966249214]",1.9767759097357218e-13,7.080378232770129,1.4227979373398296,45.311541471725974,-3.1923056855160183,2.4339747538589838,7.639800135149773,-2.6951512047479724,9.969203966249214,0.12279793733982958,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -3.192 SEM from target; WT resting pH is 2.434 SEM from target,C7_123,0.0018200364260893057,-0.4,-0.5961528427580092,False,posthoc_KO_blind_finite_scan,False,,,,
C7_123_CAPACITY_PROFILE_-0.375,wt,0.0007675029969945134,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,16,3.417036255768888e-20,2.0634776816647596e-06,0,3,,3,1,"[118.65626986973993, 5.586869001997338, 31.20782329085307, 27.804464376793682, 117.1436077876009, 45.24136261771589, 21.53717867692132]",2.130883583522606e-13,7.075174028359216,1.4135947832093738,45.24136261771589,-3.2390915881894053,2.3596289765602254,7.804464376793682,-2.8563922123991006,9.537178676921322,0.11359478320937377,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -3.239 SEM from target; WT resting pH is 2.360 SEM from target,C7_123,0.0018200364260893057,-0.375,-0.6195457940947027,False,posthoc_KO_blind_finite_scan,False,,,,
C7_123_CAPACITY_PROFILE_-0.350,wt,0.000812980408651172,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,19,1.5383334273749425e-20,2.1604405110381765e-07,0,3,,3,1,"[118.65921464431514, 5.587755188664154, 31.009717360441563, 27.97242759074216, 116.97914496679364, 45.170206915295424, 21.11244831279208]",1.5659596147423775e-13,7.069987126933166,1.404621343852755,45.170206915295424,-3.286528723136385,2.2855303847595185,7.972427590742161,-3.0208550332063595,9.112448312792079,0.10462134385275501,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -3.287 SEM from target; WT resting pH is 2.286 SEM from target,C7_123,0.0018200364260893057,-0.35,-0.6432643615681926,False,posthoc_KO_blind_finite_scan,False,,,,
C7_123_CAPACITY_PROFILE_-0.325,wt,0.0008611525263599085,"KO-blind capacity continuation using WT rest closure, primary Cl/pH constraints, and explicit +/-10% published-volume sensitivity",True,`xtol` termination condition is satisfied.,22,1.3955685314068018e-20,6.364719887609607e-07,0,3,,3,1,"[118.66222572343355, 5.5886610370706675, 30.816564192769416, 28.14383393835787, 116.8113175773993, 45.098009871755714, 20.695140934658234]",1.202710877856188e-13,7.06482049239654,1.3958722456655148,45.098009871755714,-3.3346600854961914,2.211721319950564,8.143833938357869,-3.1886824226007064,8.695140934658234,0.09587224566551478,False,False,55885266c44ecbbfe86be622c6ebd08b77151ee6ef7dfd5c8bbc8d4250b58e50,WT resting Cl is -3.335 SEM from target; WT resting pH is 2.212 SEM from target,C7_123,0.0018200364260893057,-0.325,-0.6673300427480957,False,posthoc_KO_blind_finite_scan,False,,,,
